1155ZVG65,-0.00882575131148
11DGZLBH5,0.116590466273
11JMZFSN8,-0.00540062113526
11JS8VT41,-0.000330596274559
11XCHW528,-0.000876569107194
122JHRL77,0.0269421991819
126PHM1C1,-0.0166859231463
12AYRWGZ7,0.0169598472706
12G4RRX55,-0.00742985430923
12QFRGTG4,-0.0574487062177
12QKZWTX2,-0.00318286297107
12UQZS931,0.0118124288359
12XLZTJT9,-0.00207655626192
12YVZMQ89,-0.0023693349212
1341ZH5D9,-0.065839412588
138B8SM16,0.022375901129
13ATGHUB8,-0.0346327995936
13MXHSXY8,-0.0103159652854
13S3HND47,0.000891102640769
141DHC9F6,0.00077605675848
141JRT9W8,0.00616333905586
145PRNR29,0.0050006279584
14DZRCMC5,-0.0592253473772
14F4ZTMU6,-0.00397478201212
14K9ZP2Z8,0.00976001449854
14N5ZQBQ1,-0.00500550316676
14PFZJJ51,-0.0209074331413
14XW8PDX6,0.00939878016591
15BHHPRV9,-0.0323560220084
15GNHK710,-0.0029447216033
15LTHDN68,0.00366131415825
15QYH93B2,-0.00347121642689
15R3RQ3T1,-0.031243802995
15V8RKJY0,-0.000139801334296
16BQZM5M8,-0.00314089008931
16CZZFB29,-0.0877936691341
16J5Z9S73,-0.0554929514157
16SM8FNZ5,-0.00503251700658
171X85KA8,0.0156837689157
1722HLKS1,-0.00299501175627
1767HFZX2,-0.00596254310881
17ACHAG34,-0.00587138208802
17FJH5W86,0.0206923351883
17KTRGBV5,0.0118129315861
17PYRAT19,0.0103784245174
17U4R6860,0.0398559952313
17U8ZM8N0,0.0324049454074
17YDZGPT6,0.094128626918
18H68BGW2,0.059758917285
18MB86X23,-0.0095025656703
18RH82C76,0.00594710874722
18RMHHCP2,0.0218135005417
1953H2Q58,0.00036147157346
1957RHQM8,-0.00909857773031
199CRC5S4,-0.0193987980636
19JPR3232,-0.00186515128165
19JTZJ2K2,-0.00571277062
19NYZCHQ2,-0.0175163846927
19T4Z7XV4,0.0270951698613
19X9Z3D15,0.000168605510608
19XF8JDH1,-0.0178005967125
1AAW83QY0,-0.0111000790589
1AG6HD6L9,0.00491176760405
1ALBH8MR2,0.00386716453267
1AQHH42W4,-0.0486303960471
1AUSRDJJ5,0.030377994294
1AYXR8YP0,-0.0222840757104
1B43R4DU8,-0.0311538208877
1B88QYUZ8,-0.00254986701314
1B8CZDVG6,-0.010127324906
1BCJZ9AM5,-0.00052432248132
1BMUYZ6X3,0.0572644510807
1BS589NK8,0.00561099991517
1BV18AX94,0.00623245598389
1BWA853Q9,-0.0268252114016
1C5RH9ZH7,0.0527324708988
1C87Q17T0,-0.00492054994207
1C9WH5FN9,-0.0581109606873
1CK7GVAY6,-0.0307769210705
1CKBRABF1,-0.0150630069457
1CPHR5SL3,0.00290560239638
1CTJGL792,0.0196703500955
1CTNR17R5,-0.0031599410567
1CXXZAPC2,0.00117518918732
1D78Z1KP0,0.00201907959295
1DBDYVZU2,-0.00816488040364
1DBK8B1A0,-0.0205165802721
1DKL87R68,-0.00637803417096
1DR17WBS0,-0.0539207661168
1DVAH6TD5,-0.0399338858545
1DZGH28K4,0.0191385829713
1F8WR75B5,-0.00398026139239
1FD2R2LH5,-0.00763464411126
1FJ7QX1N0,0.00745837229211
1FNHZ7H94,-0.00664550035771
1FSNZ2XF5,-0.0153153881757
1FWTYXCL0,-0.00151485427184
1G1YYSTR1,-0.0721416271604
1G2487U73,0.0131465716654
1G69839C0,-0.00819178208179
1G9584K30,0.0424561209123
1GFL7T5P2,-0.0381435670478
1GKVH3MA4,-0.0124805615734
1GYGR3Y83,0.0593800994144
1H7SQTUK6,-0.00321392502409
1HBXQP9Q9,-0.00346453060482
1HC2Z4A65,0.0087522219691
1HH7YYRB5,0.0698885158613
1HMCYU6H6,0.01247782461
1HRJYPMN6,-0.0155696477463
1HRP84N49,-0.0713840689243
1HVU7Z396,0.00192709761536
1J9FGZF71,-0.0207228101588
1JDLGUVC5,-0.000727057380586
1JT6QV7A9,-0.0657222677834
1JXBQQNG3,-0.000191936103962
1K2CG5355,0.0106106913198
1K2HQL3M1,-0.00962083161289
1K2MZ1435,-0.054243409873
1K6SYVK84,0.00602412648867
1KAXYQZD2,0.00202525957507
