,distance,TICKER,y,Effective_Duration,wkil
205,0.749454969,RPGB,1.926876704,6.102627781,4.77E-278
265,-2.283613148,VENZ,2.050649434,6.118589491,0
226,-0.487825743,BRAZIL,1.879085939,6.145654364,1.28E-117
115,-0.16093439,COLOM,1.948363905,6.189676336,3.20E-13
304,-1.324706071,UKRGB,1.735176365,6.190562298,0
314,-1.324706071,UKRGB,1.732310917,6.192366506,0
77,-0.052041931,INDOGB,1.803467799,6.219261725,0.136068019
80,-0.052041931,INDOGB,1.874193321,6.219600738,0.090712013
90,-0.052041931,INDOGB,1.794803954,6.219957503,0.136068019
92,-0.052041931,INDOGB,1.867026067,6.220554542,0.090712013
153,-0.251167346,TURKGB,1.816422282,6.265784864,2.08E-31
24,0.022999177,HIBTB,1.801515169,6.274078273,2.162499406
242,-0.75212386,JAMAN,1.7448469,6.282889014,6.94E-280
254,-2.283613148,VENZ,1.930008565,6.28454412,0
191,0.449060377,POLAND,1.876503384,6.328580217,1.03E-99
126,-0.16093439,COLOM,1.751874918,6.339664742,3.20E-13
163,-0.126983984,URUGUA,1.566575162,6.34793062,3.30E-08
58,-0.231913603,RFLB,1.750787421,6.359294664,1.63E-26
133,-0.338162709,CROTB,1.802285864,6.361709229,1.16E-56
129,-0.338162709,CROTB,1.802226378,6.362013488,1.16E-56
201,0.749454969,RPGB,1.971496479,6.362861654,2.88E-278
48,-0.231913603,RFLB,1.749616977,6.363486751,1.63E-26
79,-0.052041931,INDOGB,1.897714386,6.381585883,0.181424025
93,-0.052041931,INDOGB,1.891001326,6.382540627,0.181424025
38,0.125375313,MEX,1.772611115,6.454230597,1.33E-07
214,0.749454969,RPGB,2.629097879,6.475681466,0
229,-0.487825743,BRAZIL,1.948507904,6.505243509,5.78E-118
334,-0.874476365,LEBGB,1.739030627,6.529505258,0
157,-0.251167346,TURKGB,1.882358131,6.553033399,3.46E-31
246,-0.75212386,JAMAN,1.868867597,6.555352827,2.17E-280
182,-0.351029032,SATB,1.831526486,6.556724371,4.17E-61
328,-0.874476365,LEBGB,1.75089089,6.576074793,0
289,-0.926028232,PAKGB,1.818973353,6.590938714,0
295,-0.926028232,PAKGB,1.818973353,6.590938714,0
198,0.749454969,RPGB,1.872542573,6.64575547,1.35E-277
305,-1.324706071,UKRGB,1.738627802,6.663106899,0
315,-1.324706071,UKRGB,1.735930984,6.665337285,0
18,0.022999177,HIBTB,1.793848311,6.67181798,2.162499406
165,-0.126983984,URUGUA,1.735401151,6.754561549,3.77E-09
206,0.749454969,RPGB,1.733712075,6.757748615,1.24E-277
121,-0.16093439,COLOM,1.798492458,6.759580081,6.72E-13
194,0.449060377,POLAND,1.841819576,6.776369325,1.03E-99
142,-0.251167346,TURKGB,1.906043411,6.783467601,4.50E-31
44,0.125375313,MEX,2.019584861,6.883150618,1.09E-08
326,-0.874476365,LEBGB,1.745627873,6.897318471,0
332,-0.874476365,LEBGB,1.768091151,6.94912508,0
259,-2.283613148,VENZ,1.943769188,7.009948787,0
271,-2.283613148,VENZ,1.943769188,7.009948787,0
266,-2.283613148,VENZ,2.024973743,7.018011055,0
306,-1.324706071,UKRGB,1.738286202,7.097770355,0
321,-1.324706071,UKRGB,1.735717257,7.100450526,0
105,0.023304969,PERUGB,1.6338991,7.153375383,2.137707707
267,-2.283613148,VENZ,1.854787051,7.186275152,0
251,-2.283613148,VENZ,1.848994938,7.200595166,0
256,-2.283613148,VENZ,1.848994938,7.200595166,0
14,0,PANAMA,1.585030834,7.201894018,2.466353328
222,-0.487825743,BRAZIL,1.904186511,7.249863562,2.56E-117
216,-0.487825743,BRAZIL,1.927408527,7.316909803,7.97E-118
81,-0.052041931,INDOGB,1.868078615,7.396040477,0.181424025
95,-0.052041931,INDOGB,1.861403819,7.397121278,0.181424025
183,-0.351029032,SATB,1.863339401,7.440020916,5.56E-61
7,0,PANAMA,1.712389381,7.488639222,1.933621009
299,-1.324706071,UKRGB,1.721890687,7.516277796,0
318,-1.324706071,UKRGB,1.719412637,7.519390363,0
56,-0.231913603,RFLB,2.100395289,7.553118724,1.36E-26
64,-0.231913603,RFLB,2.100395289,7.553118724,1.36E-26
42,0.125375313,MEX,1.754235766,7.601595224,1.02E-07
349,-0.874476365,LEBGB,1.766405338,7.607129085,0
15,0,PANAMA,1.59701874,7.609444714,2.466353328
218,-0.487825743,BRAZIL,1.975183072,7.649253809,8.95E-118
240,-0.75212386,JAMAN,1.806654602,7.649896204,1.17E-279
111,-0.16093439,COLOM,2.12884205,7.658868052,4.95E-14
68,-0.052041931,INDOGB,1.89956694,7.851065143,0.204102028
97,-0.052041931,INDOGB,1.893830725,7.851911485,0.204102028
124,-0.16093439,COLOM,1.746097647,7.869558775,7.13E-15
4,0,PANAMA,1.887446437,7.86956284,1.923755596
208,0.749454969,RPGB,1.816650278,7.886471029,9.47E-278
166,-0.126983984,URUGUA,2.16879889,7.896385531,4.97E-10
123,-0.16093439,COLOM,1.857441498,7.919683865,4.80E-13
237,0.695497744,CHILBT,1.679153585,7.925574673,1.96E-239
330,-0.874476365,LEBGB,1.761797355,8.043183668,0
272,-0.896646335,ARGENT,1.972941215,8.055700876,0
143,-0.251167346,TURKGB,1.854789639,8.058052006,2.08E-31
41,0.125375313,MEX,1.796150574,8.13193585,7.67E-08
269,-2.283613148,VENZ,1.890764642,8.249074367,0
215,-0.487825743,BRAZIL,2.028676873,8.251916354,2.58E-118
158,-0.251167346,TURKGB,1.896862825,8.317883595,2.08E-31
322,-0.874476365,LEBGB,1.766592372,8.427520584,0
159,-0.251167346,TURKGB,1.900305507,8.441565447,2.08E-31
238,0.695497744,CHILBT,2.070165375,8.465585015,3.54E-239
284,-0.896646335,ARGENT,1.662021814,8.46652132,0
161,-0.126983984,URUGUA,1.767005154,8.532248868,3.65E-08
282,-0.896646335,ARGENT,1.700782997,8.631599256,0
327,-0.874476365,LEBGB,1.748392315,9.164236632,0
197,0.749454969,RPGB,2.189814245,9.206440698,1.65E-277
110,0.023304969,PERUGB,1.689556908,9.206443432,1.329975365
114,-0.16093439,COLOM,2.318375266,9.403593474,1.09E-13
291,-0.926028232,PAKGB,2.002085558,9.572730703,0
296,-0.926028232,PAKGB,2.002085558,9.572730703,0
16,0,PANAMA,1.710161091,9.590683769,1.973082663
231,-0.487825743,BRAZIL,2.168676364,9.872139184,1.01E-117
195,0.749454969,RPGB,2.159807178,9.99871777,1.74E-277
43,0.125375313,MEX,1.867466849,10.02001882,3.95E-08
245,-0.75212386,JAMAN,2.022005345,10.12094863,2.17E-280
178,-0.126983984,URUGUA,2.135786733,10.16927745,1.81E-08
285,-0.896646335,ARGENT,1.678701155,10.20061298,0
255,-2.283613148,VENZ,1.639604835,10.28521469,0
261,-2.283613148,VENZ,1.639171881,10.2878483,0
106,0.023304969,PERUGB,2.088339643,10.42565652,2.389102842
6,0,PANAMA,2.194109508,10.51754827,0.46374743
29,0.125375313,MEX,2.070490648,10.54295602,2.68E-08
329,-0.874476365,LEBGB,1.768599307,10.58809188,0
155,-0.251167346,TURKGB,2.010950857,10.58822323,2.08E-31
99,-0.052041931,INDOGB,2.250460126,10.67123432,0.14513922
86,-0.052041931,INDOGB,2.248305056,10.6738737,0.14513922
213,0.749454969,RPGB,2.11949376,10.8767587,9.44E-278
243,-0.75212386,JAMAN,1.941102644,10.93355209,4.34E-280
227,-0.487825743,BRAZIL,2.137575959,11.00605119,1.27E-117
167,-0.126983984,URUGUA,2.088257163,11.13417148,2.27E-08
30,0.125375313,MEX,2.059616728,11.61536786,6.16E-08
152,-0.251167346,TURKGB,2.015181905,11.63548813,3.81E-31
117,-0.16093439,COLOM,2.226824515,11.64292467,5.82E-13
8,0,PANAMA,1.954097006,11.65992672,4.013039016
103,-0.052041931,INDOGB,2.236946199,11.69956004,0.181424025
72,-0.052041931,INDOGB,2.234986108,11.70198772,0.181424025
244,-0.75212386,JAMAN,1.99719356,11.72755811,5.64E-280
101,-0.052041931,INDOGB,2.189793579,11.97070923,0.136068019
70,-0.052041931,INDOGB,2.187359352,11.97367765,0.136068019
210,0.749454969,RPGB,2.142989734,11.98083913,1.95E-277
189,0.449060377,POLAND,2.583545269,12.00454874,0
150,-0.251167346,TURKGB,2.015314403,12.04806068,1.39E-31
107,0.023304969,PERUGB,2.039589321,12.12464183,1.278550005
232,-0.487825743,BRAZIL,2.086018,12.53118141,1.49E-117
146,-0.251167346,TURKGB,2.018573756,12.57978275,2.77E-31
119,-0.16093439,COLOM,2.177900138,12.86637324,8.00E-13
21,0.022999177,HIBTB,2.03959115,12.87911839,1.351562129
144,-0.251167346,TURKGB,2.005161285,13.15153777,4.16E-31
181,-0.351029032,SATB,1.951556634,13.18144955,2.09E-61
32,0.125375313,MEX,2.179285849,13.25909321,1.13E-07
288,-0.896646335,ARGENT,1.523199588,13.30158781,0
50,-0.231913603,RFLB,2.029435553,13.44187406,1.63E-26
60,-0.231913603,RFLB,2.029435553,13.44187406,1.63E-26
78,-0.052041931,INDOGB,2.166038769,13.54374756,0.181424025
94,-0.052041931,INDOGB,2.163782246,13.55064976,0.181424025
283,-0.896646335,ARGENT,1.344424988,13.59301814,0
207,0.749454969,RPGB,2.055171182,13.71050951,1.24E-277
221,-0.487825743,BRAZIL,2.041445319,13.72937429,2.12E-117
122,-0.16093439,COLOM,2.150106004,13.76558719,8.00E-13
57,-0.231913603,RFLB,2.051372631,13.88758731,8.15E-27
47,-0.231913603,RFLB,2.051261086,13.88917187,8.15E-27
156,-0.251167346,TURKGB,1.968657322,13.8953663,2.08E-31
84,-0.052041931,INDOGB,2.127473329,13.9359554,0.204102028
65,-0.052041931,INDOGB,2.124873356,13.94176848,0.204102028
154,-0.251167346,TURKGB,1.979520482,14.11588296,4.16E-31
75,-0.052041931,INDOGB,2.134103618,14.25387486,0.113390016
98,-0.052041931,INDOGB,2.131823061,14.26047957,0.113390016
112,-0.16093439,COLOM,2.091368413,14.36832511,8.00E-13
184,-0.351029032,SATB,1.876397175,14.45636204,2.78E-61
82,-0.052041931,INDOGB,2.065265696,14.58760623,0.136068019
91,-0.052041931,INDOGB,2.06232582,14.5961389,0.136068019
26,0.125375313,MEX,2.170869852,14.69669893,1.02E-07
76,-0.052041931,INDOGB,2.093744544,14.71920262,0.181424025
96,-0.052041931,INDOGB,2.09105499,14.72785043,0.181424025
162,-0.126983984,URUGUA,2.136215995,14.84340481,6.87E-08
37,0.125375313,MEX,2.144472999,15.16486145,1.52E-07
164,-0.126983984,URUGUA,2.000996933,15.29627157,1.57E-08
200,0.749454969,RPGB,2.076203973,15.61765399,1.65E-277
40,0.125375313,MEX,2.113350394,15.64993339,1.02E-07
45,0.125375313,MEX,2.406753598,15.69083447,1.36E-09
35,0.125375313,MEX,2.39968229,15.74163169,9.13E-08
287,-0.896646335,ARGENT,1.329252484,15.77458726,0
109,0.023304969,PERUGB,2.076694761,15.79603718,2.707829843
204,0.749454969,RPGB,2.068746243,16.32987879,1.65E-277
236,0.695497744,CHILBT,2.33039856,16.35077426,1.97E-239
0,0,PANAMA,1.94345063,17.24607656,1.479811997
