,distance,TICKER,y,Effective_Duration,wkil
69,-0.062281254,INDOGB,2.226706876,11.69956004,0.330121489
88,-0.062281254,INDOGB,2.224746784,11.70198772,0.330121489
241,-0.748362709,JAMAN,2.000954711,11.72755811,3.45E-156
71,-0.062281254,INDOGB,2.179554256,11.97070923,0.247591117
90,-0.062281254,INDOGB,2.177120028,11.97367765,0.247591117
205,0.716345922,RPGB,2.109880687,11.98083913,1.33E-142
189,0.44281892,POLAND,2.577303812,12.00454874,6.69E-56
146,-0.250531985,TURKGB,2.015949764,12.04806068,7.24E-18
108,0.043833818,PERUGB,2.06011817,12.12464183,0.693743967
228,-0.489396624,BRAZIL,2.084447118,12.53118141,1.45E-66
150,-0.250531985,TURKGB,2.019209117,12.57978275,1.45E-17
115,-0.219677331,COLOM,2.119157198,12.86637324,1.94E-13
21,0.022099384,HIBTB,2.038691357,12.87911839,1.804644399
148,-0.250531985,TURKGB,2.005796646,13.15153777,2.17E-17
184,-0.349924785,SATB,1.952660882,13.18144955,1.43E-34
42,0.129623356,MEX,2.183533892,13.25909321,0.000140797
290,-1.188469523,ARGENT,1.231376401,13.30158781,0
47,-0.247058871,RFLB,2.014290284,13.44187406,6.56E-17
58,-0.247058871,RFLB,2.014290284,13.44187406,6.56E-17
102,-0.062281254,INDOGB,2.155799446,13.54374756,0.330121489
78,-0.062281254,INDOGB,2.153542923,13.55064976,0.330121489
301,-1.188469523,ARGENT,1.0526018,13.59301814,0
202,0.716345922,RPGB,2.022062135,13.71050951,8.46E-143
232,-0.489396624,BRAZIL,2.039874438,13.72937429,2.06E-66
112,-0.219677331,COLOM,2.091363063,13.76558719,1.94E-13
53,-0.247058871,RFLB,2.036227363,13.88758731,3.28E-17
56,-0.247058871,RFLB,2.036115818,13.88917187,3.28E-17
142,-0.250531985,TURKGB,1.969292683,13.8953663,1.09E-17
81,-0.062281254,INDOGB,2.117234006,13.9359554,0.371386675
84,-0.062281254,INDOGB,2.114634033,13.94176848,0.371386675
144,-0.250531985,TURKGB,1.980155843,14.11588296,2.17E-17
65,-0.062281254,INDOGB,2.123864294,14.25387486,0.206325931
74,-0.062281254,INDOGB,2.121583738,14.26047957,0.206325931
127,-0.219677331,COLOM,2.032625472,14.36832511,1.94E-13
182,-0.349924785,SATB,1.877501422,14.45636204,1.91E-34
104,-0.062281254,INDOGB,2.055026373,14.58760623,0.247591117
80,-0.062281254,INDOGB,2.052086496,14.5961389,0.247591117
31,0.129623356,MEX,2.175117895,14.69669893,0.000127328
103,-0.062281254,INDOGB,2.083505221,14.71920262,0.330121489
76,-0.062281254,INDOGB,2.080815667,14.72785043,0.330121489
166,-0.108871113,URUGUA,2.154328866,14.84340481,0.003219398
34,0.129623356,MEX,2.148721042,15.16486145,0.000189435
164,-0.108871113,URUGUA,2.019109804,15.29627157,0.000735789
204,0.716345922,RPGB,2.043094926,15.61765399,1.13E-142
30,0.129623356,MEX,2.117598438,15.64993339,0.000127328
27,0.129623356,MEX,2.411001641,15.69083447,1.70E-06
39,0.129623356,MEX,2.403930334,15.74163169,0.000113661
291,-1.188469523,ARGENT,1.037429296,15.77458726,0
106,0.043833818,PERUGB,2.09722361,15.79603718,1.469274263
198,0.716345922,RPGB,2.035637196,16.32987879,1.13E-142
236,0.70806378,CHILBT,2.342964596,16.35077426,8.00E-140
7,0,PANAMA,1.94345063,17.24607656,1.479811997
