,AnalysisDate,ISIN,OAS_Swap,RiskEntityId,TICKER,IndustryGroup,Market,Sector,SectorGroup,Currency,MatDate,SnrtyCodeDesc,Coupon,CouponPaymentFrequencyCode,Effective_Duration,AmtOutstanding,Price,PriceIsRolledOver,MoodyRating,SandPRating,CurveId,MatYears,logOAS,IL_dist,normweight,outlier,suppressed,w,kernel,IL_weight,y,wkil,w_sort,distance
248,5/2/2016,US470160CB63,0.053896344,100061654,JMGV,SOVRN,SV,SOVR,SOV,USD,7/28/2045,Senior Unsecured,7.875,Semiannually,11.83267349,0.069187698,104,N,Caa2,B,USD-JMGV-SEN,29.23750856,2.684477556,0,0.118819121,FALSE,FALSE,0.069187698,0,1,inf,0,2.19E-14,inf
249,5/2/2016,US470160CA80,0.046328532,100061654,JMGV,SOVRN,SV,SOVR,SOV,USD,4/28/2028,Unsecured,6.75,Semiannually,7.9375837,0.143697528,102.5,N,Caa2,B,USD-JMGV-SEN,11.9890486,2.533172928,0,0.246778174,FALSE,FALSE,0.143697528,0,1,inf,0,2.19E-14,inf
250,5/2/2016,US470160BQ42,0.044446729,100061654,JMGV,SOVRN,SV,SOVR,SOV,USD,7/9/2025,Senior Unsecured,7.625,Semiannually,6.186262042,0.08515409,110,N,Caa2,B,USD-JMGV-SEN,9.185489391,2.491706282,0,0.146238918,FALSE,FALSE,0.08515409,0,1,inf,0,2.19E-14,inf
251,5/2/2016,XS0707819727,0.045802928,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,11/28/2019,Senior Unsecured,5.45,Semiannually,3.222240086,0.15966392,99,N,NR,B-,USD-LBGV-SEN,3.572895277,2.521762921,0,0.057288853,FALSE,FALSE,0.15966392,0,1,inf,0,1.85E-15,inf
252,5/2/2016,US52238NAL82,0.047312749,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,4/12/2021,Senior Unsecured,8.25,Semiannually,4.18211789,0.222727868,109.26,N,N/A,B-,USD-LBGV-SEN,4.944558522,2.554194697,0,0.079916766,FALSE,FALSE,0.222727868,0,1,inf,0,1.85E-15,inf
253,5/2/2016,XS1396347723,0.050050672,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,4/22/2031,Senior Unsecured,7,Semiannually,9.490436332,0.031932784,100.25,N,,B-,USD-LBGV-SEN,14.9705681,2.610450829,0,0.011457771,FALSE,FALSE,0.031932784,0,1,inf,0,1.85E-15,inf
254,5/2/2016,XS0312416000,-0.008068627,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,7/20/2017,Senior Unsecured,3.75,Semiannually,0.986494145,0.011176474,97,N,N/A,B-,USD-LBGV-SEN,1.215605749,-0.806862661,0,0.00401022,FALSE,FALSE,0.011176474,0,1,inf,0,1.85E-15,inf
255,5/2/2016,XS0629509943,0.047030519,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,5/20/2019,Senior Unsecured,6,Semiannually,2.759083555,0.069187698,100.5,N,NR,B-,USD-LBGV-SEN,3.047227926,2.54821164,0,0.02482517,FALSE,FALSE,0.069187698,0,1,inf,0,1.85E-15,inf
256,5/2/2016,XS0922623755,0.045807282,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,4/23/2019,Senior Unsecured,5.5,Semiannually,2.780906383,0.053221307,99.5,N,N/A,B-,USD-LBGV-SEN,2.973305955,2.521857985,0,0.019096284,FALSE,FALSE,0.053221307,0,1,inf,0,1.85E-15,inf
257,5/2/2016,XS1396347566,0.050113687,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,4/22/2024,Senior Unsecured,6.65,Semiannually,6.296761141,0.074509829,100.125,N,,B-,USD-LBGV-SEN,7.972621492,2.611709075,0,0.026734798,FALSE,FALSE,0.074509829,0,1,inf,0,1.85E-15,inf
258,5/2/2016,XS0655338555,0.047463868,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,11/2/2016,Senior Unsecured,4.75,Semiannually,0.492357341,0.053221307,99.5,N,B2,B-,USD-LBGV-SEN,0.503764545,2.557383662,0,0.019096284,FALSE,FALSE,0.053221307,0,1,inf,0,1.85E-15,inf
259,5/2/2016,XS0418193917,0.036920778,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,3/20/2017,Senior Unsecured,9,Semiannually,0.8611178,0.15966392,103.5,N,N/A,N/A,USD-LBGV-SEN,0.881587953,2.306189383,0,0.057288853,FALSE,FALSE,0.15966392,0,1,inf,0,1.85E-15,inf
260,5/2/2016,XS0944226637,0.050001714,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,6/19/2020,Senior Unsecured,6.15,Semiannually,3.630564713,0.063865568,99.625,N,NR,B-,USD-LBGV-SEN,4.131416838,2.609472184,0,0.022915541,FALSE,FALSE,0.063865568,0,1,inf,0,1.85E-15,inf
261,5/2/2016,XS0493540297,0.047914261,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,3/9/2020,Senior Unsecured,6.375,Semiannually,3.450362984,0.127731136,101.25,N,NR,B-,USD-LBGV-SEN,3.852156057,2.56682809,0,0.045831082,FALSE,FALSE,0.127731136,0,1,inf,0,1.85E-15,inf
262,5/2/2016,XS0707820659,0.050146734,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,11/27/2026,Senior Unsecured,6.6,Semiannually,7.52306094,0.170308181,98.5,N,NR,B-,USD-LBGV-SEN,10.57084189,2.612368297,0,0.06110811,FALSE,FALSE,0.170308181,0,1,inf,0,1.85E-15,inf
263,5/2/2016,XS1196417569,0.049700652,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,2/26/2025,Senior Unsecured,6.2,Semiannually,6.805096218,0.08515409,97,N,N/A,B-,USD-LBGV-SEN,8.821355236,2.603432964,0,0.030554055,FALSE,FALSE,0.08515409,0,1,inf,0,1.85E-15,inf
264,5/2/2016,XS1052421150,0.047531386,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,4/14/2020,Senior Unsecured,5.8,Semiannually,3.577968953,0.074509829,99.375,N,N/A,N/A,USD-LBGV-SEN,3.950718686,2.558805166,0,0.026734798,FALSE,FALSE,0.074509829,0,1,inf,0,1.85E-15,inf
265,5/2/2016,XS0793155911,0.04993331,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,6/12/2025,Senior Unsecured,6.25,Semiannually,6.865780037,0.08515409,97,N,N/A,B-,USD-LBGV-SEN,9.11156742,2.608103226,0,0.030554055,FALSE,FALSE,0.08515409,0,1,inf,0,1.85E-15,inf
266,5/2/2016,XS0793155838,0.043990043,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,6/12/2018,Senior Unsecured,5.15,Semiannually,1.989506042,0.074509829,99.51,N,N/A,B-,USD-LBGV-SEN,2.110882957,2.481378214,0,0.026734798,FALSE,FALSE,0.074509829,0,1,inf,0,1.85E-15,inf
267,5/2/2016,XS0859366899,0.04976738,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,11/29/2027,Senior Unsecured,6.75,Semiannually,7.96281882,0.106442613,99.5,N,NR,N/A,USD-LBGV-SEN,11.57563313,2.604774665,0,0.038192568,FALSE,FALSE,0.106442613,0,1,inf,0,1.85E-15,inf
268,5/2/2016,XS1313675974,0.050837771,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,11/3/2028,Senior Unsecured,6.65,Semiannually,8.331996096,0.095074223,97.375,N,NR,B-,USD-LBGV-SEN,12.5065024,2.62605451,0,0.034113488,FALSE,FALSE,0.095074223,0,1,inf,0,1.85E-15,inf
269,5/2/2016,XS0769530238,0.042000237,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,10/12/2017,Senior Unsecured,5,Semiannually,1.410116529,0.082493025,99.5,N,NR,N/A,USD-LBGV-SEN,1.445585216,2.435090174,0,0.029599241,FALSE,FALSE,0.082493025,0,1,inf,0,1.85E-15,inf
270,5/2/2016,XS0160456322,-0.007043579,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,12/27/2017,Unsecured,5,Semiannually,0.887919143,0.013837538,99.5,N,NR,B-,USD-LBGV-SEN,1.653661875,-0.704357932,0,0.004965033,FALSE,FALSE,0.013837538,0,1,inf,0,1.85E-15,inf
271,5/2/2016,XS1196419854,0.049861645,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,2/26/2030,Senior Unsecured,6.65,Semiannually,9.06744674,0.149019658,97.625,N,NR,B-,USD-LBGV-SEN,13.82067077,2.606666974,0,0.053469596,FALSE,FALSE,0.149019658,0,1,inf,0,1.85E-15,inf
272,5/2/2016,XS0471737444,0.049541706,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,12/3/2024,Senior Unsecured,7,Semiannually,6.436127467,0.026610653,102.5,N,NR,B-,USD-LBGV-SEN,8.588637919,2.600229758,0,0.009548142,FALSE,FALSE,0.026610653,0,1,inf,0,1.85E-15,inf
273,5/2/2016,XS0160503347,-0.007030879,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,12/31/2017,Senior Unsecured,4,Semiannually,0.896672533,0.042736943,98.625,N,NR,B-,USD-LBGV-SEN,1.664613279,-0.70308791,0,0.0153344,FALSE,FALSE,0.042736943,0,1,inf,0,1.85E-15,inf
274,5/2/2016,XS0164502352,-0.006491401,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,3/7/2018,Unsecured,5,Semiannually,1.082209281,0.014901966,97.375,N,NR,B-,USD-LBGV-SEN,1.845311431,-0.649140051,0,0.00534696,FALSE,FALSE,0.014901966,0,1,inf,0,1.85E-15,inf
275,5/2/2016,XS1313654623,0.05078115,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,11/2/2035,Senior Unsecured,7.05,Semiannually,10.48458793,0.063865568,99,N,NR,B-,USD-LBGV-SEN,19.50171116,2.624940133,0,0.022915541,FALSE,FALSE,0.063865568,0,1,inf,0,1.85E-15,inf
276,5/2/2016,XS1313647841,0.050169824,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,11/4/2024,Senior Unsecured,6.25,Semiannually,6.482567913,0.057315835,97.25,N,NR,B-,USD-LBGV-SEN,8.509240246,2.612828646,0,0.020565438,FALSE,FALSE,0.057315835,0,1,inf,0,1.85E-15,inf
277,5/2/2016,XS0559237952,0.043032917,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,11/12/2018,Senior Unsecured,5.15,Semiannually,2.351002083,0.109103678,99.51,N,NR,B-,USD-LBGV-SEN,2.529774127,2.459380246,0,0.039147383,FALSE,FALSE,0.109103678,0,1,inf,0,1.85E-15,inf
278,5/2/2016,XS0559237796,0.048100158,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,10/4/2022,Senior Unsecured,6.1,Semiannually,5.247530822,0.163921624,99,N,NR,B-,USD-LBGV-SEN,6.422997947,2.57070036,0,0.058816555,FALSE,FALSE,0.163921624,0,1,inf,0,1.85E-15,inf
279,5/2/2016,XS0859367194,0.046739403,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,1/27/2023,Senior Unsecured,6,Semiannually,5.543653728,0.117086874,99,N,NR,B-,USD-LBGV-SEN,6.737850787,2.542002453,0,0.042011825,FALSE,FALSE,0.117086874,0,1,inf,0,1.85E-15,inf
280,5/2/2016,XS0250882478,0.047312749,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,4/12/2021,Senior Unsecured,8.25,Semiannually,4.18211789,0.222727868,109.26,N,N/A,B-,USD-LBGV-SEN,4.944558522,2.554194697,0,0.079916766,FALSE,FALSE,0.222727868,0,1,inf,0,1.85E-15,inf
281,5/2/2016,XS0169203048,-0.008889852,100058396,LBGV,SOVRN,SV,SOVR,SOV,USD,5/27/2018,Unsecured,5,Semiannually,1.046855241,0.005322131,97.375,N,N/A,B-,USD-LBGV-SEN,2.067077344,-0.888985227,0,0.001909628,FALSE,FALSE,0.005322131,0,1,inf,0,1.85E-15,inf
282,5/2/2016,US040114GU80,0.056154406,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,4/22/2046,Senior Unsecured,7.625,Semiannually,12.26162821,0.292717186,98.35,N,B3,B-,USD-ARGV-SEN,29.97125257,2.725520053,0,0.039881755,FALSE,FALSE,0.292717186,0,1,inf,0,1.63E-15,inf
283,5/2/2016,US040114GS35,0.055280767,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,4/22/2026,Senior Unsecured,7.5,Semiannually,7.19763518,0.691876985,101.5,N,B3,B-,USD-ARGV-SEN,9.971252567,2.709839962,0,0.094265966,FALSE,FALSE,0.691876985,0,1,inf,0,1.63E-15,inf
284,5/2/2016,US040114GZ77,0.037530258,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,4/22/2019,Senior Unsecured,6.25,Semiannually,2.758910231,0.292717186,103.875,N,B3,B-,USD-ARGV-SEN,2.970568104,2.322562407,0,0.039881755,FALSE,FALSE,0.292717186,0,1,inf,0,1.63E-15,inf
285,5/2/2016,US040114GK09,0.037297971,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,12/31/2038,Senior Unsecured,2.5,Semiannually,13.43652196,0.563793439,63.5,N,,NR,USD-ARGV-SEN,22.66392882,2.316353833,0,0.076815003,FALSE,FALSE,0.563793439,0,1,inf,0,1.63E-15,inf
286,5/2/2016,US040114GH79,0.048581254,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,6/19/2031,Unsecured,12,Semiannually,8.435480952,0.050879569,149,N,Ca,NR,USD-ARGV-SEN,15.12936345,2.580652648,0,0.006932174,FALSE,FALSE,0.050879569,0,1,inf,0,1.63E-15,inf
287,5/2/2016,XS0043119147,-0.01,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,3/31/2023,Unsecured,6,Semiannually,0.566653531,1.329724232,119,N,Ca,NR,USD-ARGV-SEN,6.910335387,-1,0,0.181170557,FALSE,FALSE,1.329724232,0,1,inf,0,1.63E-15,inf
288,5/2/2016,USP04808AA23,0.04720203,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,4/22/2021,Senior Unsecured,6.875,Semiannually,4.301805691,0.478991759,103.5,N,B3,B-,USD-ARGV-SEN,4.971937029,2.551851802,0,0.065261053,FALSE,FALSE,0.478991759,0,1,inf,0,1.63E-15,inf
289,5/2/2016,USP04808AE45,0.056143837,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,4/22/2046,Senior Unsecured,7.625,Semiannually,12.26429995,0.292717186,98.35,N,B3,B-,USD-ARGV-SEN,29.97125257,2.725331825,0,0.039881755,FALSE,FALSE,0.292717186,0,1,inf,0,1.63E-15,inf
290,5/2/2016,USP04808AC88,0.055272089,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,4/22/2026,Senior Unsecured,7.5,Semiannually,7.198853194,0.691876985,101.5,N,B3,B-,USD-ARGV-SEN,9.971252567,2.709682973,0,0.094265966,FALSE,FALSE,0.691876985,0,1,inf,0,1.63E-15,inf
291,5/2/2016,US040114GQ78,0.04720913,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,4/22/2021,Senior Unsecured,6.875,Semiannually,4.301183155,0.478991759,103.5,N,B3,B-,USD-ARGV-SEN,4.971937029,2.552002212,0,0.065261053,FALSE,FALSE,0.478991759,0,1,inf,0,1.63E-15,inf
292,5/2/2016,USP04808AG92,0.03752178,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,4/22/2019,Senior Unsecured,6.25,Semiannually,2.759421715,0.292717186,103.875,N,B3,B-,USD-ARGV-SEN,2.970568104,2.322336461,0,0.039881755,FALSE,FALSE,0.292717186,0,1,inf,0,1.63E-15,inf
293,5/2/2016,XS0501194756,0.059911616,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,12/31/2033,Senior Unsecured,8.28,Semiannually,7.965162147,0.104782156,103.75,N,N/A,,USD-ARGV-SEN,17.66461328,2.79028532,0,0.014276224,FALSE,FALSE,0.104782156,0,1,inf,0,1.63E-15,inf
294,5/2/2016,ARARGE320150,0.044344108,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,12/29/2016,Unsecured,6,Monthly,0.358169344,0.112460361,102.3,N,N/A,,USD-ARGV-SEN,0.65982204,2.489394744,0,0.015322355,FALSE,FALSE,0.112460361,0,1,inf,0,1.63E-15,inf
295,5/2/2016,XS0501195647,0.030882334,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,12/31/2038,Unsecured,2.5,Semiannually,15.89064246,0.010144494,63.75,N,N/A,,USD-ARGV-SEN,22.66392882,2.127599202,0,0.001382154,FALSE,FALSE,0.010144494,0,1,inf,0,1.63E-15,inf
296,5/2/2016,XS0501195480,0.034632138,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,6/2/2017,Senior Unsecured,8.75,Semiannually,1.024821842,0.101054469,104.2,N,N/A,,USD-ARGV-SEN,1.084188912,2.242197014,0,0.013768339,FALSE,FALSE,0.101054469,0,1,inf,0,1.63E-15,inf
297,5/2/2016,ARARGE3200S5,0.059876619,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,6/9/2017,Unsecured,0.75,Semiannually,1.10153452,0.040943432,93.200274,N,N/A,,USD-ARGV-SEN,1.103353867,2.789700997,0,0.005578408,FALSE,FALSE,0.040943432,0,1,inf,0,1.63E-15,inf
298,5/2/2016,ARARGE3200R7,0.080751342,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,9/21/2017,Unsecured,0.75,Semiannually,1.383016328,0.109716583,89.069021,N,N/A,,USD-ARGV-SEN,1.388090349,3.088789492,0,0.014948524,FALSE,FALSE,0.109716583,0,1,inf,0,1.63E-15,inf
299,5/2/2016,ARARGE3200O4,0.066086149,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,2/22/2017,Unsecured,0.75,Semiannually,0.809007501,0.115752202,94.654327,N,N/A,,USD-ARGV-SEN,0.810403833,2.888374092,0,0.015770857,FALSE,FALSE,0.115752202,0,1,inf,0,1.63E-15,inf
300,5/2/2016,ARARGE320093,0.077640506,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,3/18/2018,Unsecured,2.4,Semiannually,1.84158944,0.106442613,89.258466,N,N/A,,USD-ARGV-SEN,1.875427789,3.049504184,0,0.014502456,FALSE,FALSE,0.106442613,0,1,inf,0,1.63E-15,inf
301,5/2/2016,ARARGE320069,0.076878005,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,10/28/2016,Unsecured,1.75,Semiannually,0.490410959,0.104669615,96.719758,N,N/A,,USD-ARGV-SEN,0.490075291,3.039634725,0,0.014260891,FALSE,FALSE,0.104669615,0,1,inf,0,1.63E-15,inf
302,5/2/2016,ARARGE03H413,0.053094573,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,5/7/2024,Unsecured,8.75,Semiannually,4.319025792,0.567034165,113.25,N,N/A,,USD-ARGV-SEN,8.013689254,2.669489618,0,0.077256542,FALSE,FALSE,0.567034165,0,1,inf,0,1.63E-15,inf
303,5/2/2016,ARARGE03H132,0.047796443,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,11/29/2018,Unsecured,9,Semiannually,2.286751186,0.359175662,111.25,N,N/A,,USD-ARGV-SEN,2.576317591,2.564366138,0,0.048936504,FALSE,FALSE,0.359175662,0,1,inf,0,1.63E-15,inf
304,5/2/2016,ARARGE03G704,0.037413404,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,12/31/2038,Unsecured,2.5,Semiannually,13.43181116,0.007604229,63.625,N,N/A,,USD-ARGV-SEN,22.66392882,2.319443933,0,0.001036051,FALSE,FALSE,0.007604229,0,1,inf,0,1.63E-15,inf
305,5/2/2016,XS0501195050,0.05851408,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,12/31/2033,Unsecured,8.28,Semiannually,9.513962981,0.000602111,103.75,N,N/A,N/A,USD-ARGV-SEN,17.66461328,2.76668232,0,8.20E-05,FALSE,FALSE,0.000602111,0,1,inf,0,1.63E-15,inf
306,5/2/2016,ARARGE03G688,0.057313879,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,12/31/2033,Unsecured,8.28,Semiannually,8.028512224,0.013994635,108.75,N,N/A,N/A,USD-ARGV-SEN,17.66461328,2.74595772,0,0.001906723,FALSE,FALSE,0.013994635,0,1,inf,0,1.63E-15,inf
307,5/2/2016,ARARGE3200U1,0.051184262,100066725,ARGV,SOVRN,SV,SOVR,SOV,USD,10/8/2020,Unsecured,8,Semiannually,3.824952859,0.128246357,106.6,N,N/A,,USD-ARGV-SEN,4.435318275,2.632847019,0,0.017473145,FALSE,FALSE,0.128246357,0,1,inf,0,1.63E-15,inf
308,5/2/2016,US168863CA49,0.011192798,100036969,CLGV,SOVRN,SV,SOVR,SOV,USD,1/21/2026,Senior Unsecured,3.125,Semiannually,8.391499247,0.143604071,102.6497,N,Aa3,AA-,USD-CLGV-SEN,9.722108145,1.11268547,0,0.282187013,FALSE,FALSE,0.143604071,0,1,inf,0,6.25E-16,inf
309,5/2/2016,US168863BW77,0.008761817,100036969,CLGV,SOVRN,SV,SOVR,SOV,USD,3/27/2025,Senior Unsecured,3.125,Semiannually,7.834600776,0.079476548,104.9125,N,Aa3,AA-,USD-CLGV-SEN,8.900752909,0.876181696,0,0.156174191,FALSE,FALSE,0.079476548,0,1,inf,0,6.25E-16,inf
310,5/2/2016,US168863BP27,0.016349034,100036969,CLGV,SOVRN,SV,SOVR,SOV,USD,10/30/2042,Senior Unsecured,3.625,Semiannually,16.68240765,0.07983196,97.1229,N,Aa3,AA-,USD-CLGV-SEN,26.49418207,1.491583749,0,0.156872588,FALSE,FALSE,0.07983196,0,1,inf,0,6.25E-16,inf
311,5/2/2016,US168863BN78,0.008913778,100036969,CLGV,SOVRN,SV,SOVR,SOV,USD,10/30/2022,Senior Unsecured,2.25,Semiannually,6.07517607,0.067497283,99.5816,N,Aa3,AA-,USD-CLGV-SEN,6.494182067,0.891377807,0,0.132634518,FALSE,FALSE,0.067497283,0,1,inf,0,6.25E-16,inf
312,5/2/2016,US168863AV04,0.006929156,100036969,CLGV,SOVRN,SV,SOVR,SOV,USD,8/5/2020,Senior Unsecured,3.875,Semiannually,3.949867029,0.078750929,108.1533,N,Aa3,AA-,USD-CLGV-SEN,4.260095825,0.692915633,0,0.154748324,FALSE,FALSE,0.078750929,0,1,inf,0,6.25E-16,inf
313,5/2/2016,US168863AW86,0.008170306,100036969,CLGV,SOVRN,SV,SOVR,SOV,USD,9/14/2021,Senior Unsecured,3.25,Semiannually,4.963457662,0.05973602,105.6943,N,Aa3,AA-,USD-CLGV-SEN,5.368925394,0.817030567,0,0.117383365,FALSE,FALSE,0.05973602,0,1,inf,0,6.25E-16,inf
314,5/2/2016,XS1299811486,0.055817479,100061788,PKGV,SOVRN,SV,SOVR,SOV,USD,9/30/2025,Senior Unsecured,8.25,Semiannually,6.761422209,0.053221307,106.375,N,B3,N/A,USD-PKGV-SEN,9.412731006,2.719501964,0,0.070422535,FALSE,FALSE,0.053221307,0,1,inf,0,9.84E-19,inf
315,5/2/2016,US695847AK91,0.056952489,100061788,PKGV,SOVRN,SV,SOVR,SOV,USD,4/15/2024,Senior Unsecured,8.25,Semiannually,6.01656481,0.106442613,105.52,N,B3,B-,USD-PKGV-SEN,7.953456537,2.739632308,0,0.14084507,FALSE,FALSE,0.106442613,0,1,inf,0,9.84E-19,inf
316,5/2/2016,US695847AL74,0.042135521,100061788,PKGV,SOVRN,SV,SOVR,SOV,USD,4/15/2019,Senior Unsecured,7.25,Semiannually,2.710156348,0.106442613,105.25,N,B3,B-,USD-PKGV-SEN,2.951403149,2.438306015,0,0.14084507,FALSE,FALSE,0.106442613,0,1,inf,0,9.84E-19,inf
317,5/2/2016,USY8793YAM40,0.026711073,100061788,PKGV,SOVRN,SV,SOVR,SOV,USD,6/1/2017,Senior Unsecured,6.875,Semiannually,1.03403286,0.07983196,103.1,N,B3,B-,USD-PKGV-SEN,1.081451061,1.982493115,0,0.105633803,FALSE,FALSE,0.07983196,0,1,inf,0,9.84E-19,inf
318,5/2/2016,XS1056560763,0.042124818,100061788,PKGV,SOVRN,SV,SOVR,SOV,USD,4/15/2019,Senior Unsecured,7.25,Semiannually,2.710742879,0.106442613,105.25,N,B3,B-,USD-PKGV-SEN,2.951403149,2.438051984,0,0.14084507,FALSE,FALSE,0.106442613,0,1,inf,0,9.84E-19,inf
319,5/2/2016,XS1056560920,0.056941357,100061788,PKGV,SOVRN,SV,SOVR,SOV,USD,4/15/2024,Senior Unsecured,8.25,Semiannually,6.017745284,0.106442613,105.52,N,B3,B-,USD-PKGV-SEN,7.953456537,2.739436814,0,0.14084507,FALSE,FALSE,0.106442613,0,1,inf,0,9.84E-19,inf
320,5/2/2016,US695847AB92,0.06797742,100061788,PKGV,SOVRN,SV,SOVR,SOV,USD,3/31/2036,Senior Unsecured,7.875,Semiannually,9.87707715,0.031932784,90.52,N,B3,B-,USD-PKGV-SEN,19.91238877,2.916590492,0,0.042253521,FALSE,FALSE,0.031932784,0,1,inf,0,9.84E-19,inf
321,5/2/2016,US695847AC75,0.026711073,100061788,PKGV,SOVRN,SV,SOVR,SOV,USD,6/1/2017,Senior Unsecured,6.875,Semiannually,1.03403286,0.07983196,103.1,N,B3,B-,USD-PKGV-SEN,1.081451061,1.982493115,0,0.105633803,FALSE,FALSE,0.07983196,0,1,inf,0,9.84E-19,inf
322,5/2/2016,USY8793YAL66,0.06797742,100061788,PKGV,SOVRN,SV,SOVR,SOV,USD,3/31/2036,Senior Unsecured,7.875,Semiannually,9.87707715,0.031932784,90.52,N,B3,B-,USD-PKGV-SEN,19.91238877,2.916590492,0,0.042253521,FALSE,FALSE,0.031932784,0,1,inf,0,9.84E-19,inf
323,5/2/2016,US695847AR45,0.055817479,100061788,PKGV,SOVRN,SV,SOVR,SOV,USD,9/30/2025,Senior Unsecured,8.25,Semiannually,6.761422209,0.053221307,106.375,N,B3,N/A,USD-PKGV-SEN,9.412731006,2.719501964,0,0.070422535,FALSE,FALSE,0.053221307,0,1,inf,0,9.84E-19,inf
324,5/2/2016,US903724AT98,0.069831281,100048761,UAGV,SOVRN,SV,SOVR,SOV,USD,9/1/2026,Senior Unsecured,7.75,Semiannually,7.108844542,0.137886187,92.875,N,Caa3,B-,USD-UAGV-SEN,10.33264887,2.943496968,0,0.045214018,FALSE,FALSE,0.137886187,0,1,inf,0,3.58E-33,inf
325,5/2/2016,XS1303926528,0.069831281,100048761,UAGV,SOVRN,SV,SOVR,SOV,USD,9/1/2026,Senior Unsecured,7.75,Semiannually,7.108844542,0.137886187,92.875,N,Caa3,B-,USD-UAGV-SEN,10.33264887,2.943496968,0,0.045214018,FALSE,FALSE,0.137886187,0,1,inf,0,3.58E-33,inf
326,5/2/2016,US903724AV45,0.076583412,100048761,UAGV,SOVRN,SV,SOVR,SOV,USD,9/1/2019,Senior Unsecured,7.75,Semiannually,2.962404654,0.185604836,96.625,N,Caa3,B-,USD-UAGV-SEN,3.331964408,3.035795413,0,0.060861357,FALSE,FALSE,0.185604836,0,1,inf,0,3.58E-33,inf
327,5/2/2016,US903724AN29,0.072682585,100048761,UAGV,SOVRN,SV,SOVR,SOV,USD,9/1/2021,Senior Unsecured,7.75,Semiannually,4.394164002,0.150007659,95.875,N,Caa3,B-,USD-UAGV-SEN,5.333333333,2.983516724,0,0.049188749,FALSE,FALSE,0.150007659,0,1,inf,0,3.58E-33,inf
328,5/2/2016,US903724AS16,0.069075294,100048761,UAGV,SOVRN,SV,SOVR,SOV,USD,9/1/2025,Senior Unsecured,7.75,Semiannually,6.661107385,0.141450205,94.125,N,Caa3,B-,USD-UAGV-SEN,9.333333333,2.93261204,0,0.046382689,FALSE,FALSE,0.141450205,0,1,inf,0,3.58E-33,inf
