3/4/2015,4.780134069,0.001203727,4.780134069,4.779056701,4.776971866,4.773993627,4.770216279,4.765703908,4.760479472,4.754513681,4.747714422,4.739918308,4.730887533,4.72031849,4.707876075,4.693285653,4.676559426,4.658541974,4.642204046,4.635607211,4.658282627,4.753661928,5.009844504
3/5/2015,4.479157198,-0.00877533,4.479157198,4.493713407,4.508061132,4.522066363,4.535613948,4.548600043,4.560921281,4.572460602,4.583069956,4.592550799,4.600634701,4.606969477,4.611123326,4.612636729,4.611196026,4.607114283,4.602574412,4.604680679,4.632472287,4.731600127,5.001069174
3/6/2015,4.841878146,0.014474105,4.841878146,4.825193614,4.809943855,4.796077494,4.783520127,4.772177146,4.761933318,4.752647942,4.744144512,4.736194187,4.728493476,4.720639136,4.712109717,4.702279393,4.690532536,4.676660827,4.662014443,4.652563288,4.666439568,4.750864428,5.01554328
3/9/2015,4.975872866,-0.000745679,4.975872866,4.968301619,4.959205397,4.948791708,4.937253182,4.924762516,4.911467298,4.897483155,4.882883253,4.867681905,4.851810331,4.835084191,4.817167569,4.797552418,4.77561266,4.750904578,4.724189585,4.700425898,4.696711787,4.761406455,5.014797601
3/10/2015,4.874986752,0.022978472,4.874986752,4.880801419,4.885706464,4.889504266,4.892035733,4.893175311,4.892824457,4.890902958,4.887336741,4.882039883,4.874887778,4.865678503,4.854082326,4.839590441,4.821509818,4.799158976,4.772731796,4.746141727,4.735219908,4.788915019,5.037776073
3/11/2015,4.822553128,-0.011968773,4.822553128,4.824867104,4.827671584,4.830800483,4.834055894,4.83721648,4.840043895,4.842286498,4.843679064,4.84393622,4.842736066,4.839689259,4.834289383,4.825847679,4.81344467,4.796030934,4.773121044,4.74742998,4.733181334,4.77922659,5.0258073
3/12/2015,4.907676351,-0.000991066,4.907676351,4.903486335,4.899576767,4.89599631,4.892754046,4.889813617,4.887089294,4.884443029,4.88168101,4.878547312,4.874710676,4.869738364,4.86304953,4.853843521,4.841020428,4.823198989,4.799239253,4.77062453,4.749738877,4.784707565,5.024816234
3/13/2015,4.937051335,-0.009440549,4.937051335,4.934901057,4.932359823,4.929476999,4.926303767,4.922881768,4.919230558,4.915334236,4.911126985,4.906476277,4.90116073,4.894836899,4.886985923,4.876829899,4.863221315,4.844581663,4.81924923,4.787564084,4.759973628,4.783356232,5.015375685
3/16/2015,4.834842484,-0.003484061,4.834842484,4.83967121,4.844245812,4.848515052,4.852437929,4.85598129,4.859113688,4.861795176,4.86396266,4.865509864,4.866259577,4.865923179,4.864038111,4.859869664,4.852268824,4.839533823,4.819580632,4.791694392,4.764324859,4.782620687,5.011891624
3/17/2015,5.062604171,0.005169623,5.062604171,5.051716004,5.041285297,5.031266246,5.021604847,5.012240856,5.003107913,4.99413039,4.985215416,4.976238063,4.967016685,4.957272918,4.946566308,4.934186996,4.918988164,4.899178627,4.872321038,4.836725038,4.798805451,4.801531003,5.017061247
3/18/2015,5.098770821,0.01045114,5.098770821,5.096940637,5.094067383,5.090212806,5.085427854,5.079751115,5.073207291,5.065804569,5.057529115,5.048334093,5.038119323,5.026695101,5.013718797,4.998584576,4.980238759,4.95691503,4.925971906,4.884915375,4.838208014,4.826321577,5.027512387
3/19/2015,5.032201948,-0.03216549,5.032201948,5.033830608,5.035171943,5.036078754,5.036414032,5.036047868,5.034853904,5.032704944,5.029466619,5.024986943,5.019077891,5.011482163,5.001812764,4.989443088,4.973311873,4.951612643,4.921485523,4.879667694,4.828658466,4.80605838,4.995346897
3/20/2015,5.136920501,0.000126957,5.136920501,5.131772354,5.126758341,5.121813282,5.116844599,5.111734082,5.106338609,5.100489491,5.093989731,5.086607531,5.078062674,5.067999242,5.055932033,5.041142705,5.022483331,4.998034825,4.964674084,4.918363529,4.859598931,4.822722095,4.995473854
3/23/2015,5.133930908,-0.004505072,5.133930908,5.133597727,5.132763144,5.131437504,5.129612632,5.127255434,5.124301697,5.120649637,5.116152409,5.110608106,5.103744256,5.095190702,5.08442854,5.070690279,5.052764054,5.028630042,4.994921392,4.946869325,4.882977564,4.834002718,4.990968782
3/24/2015,5.159751447,0.008717527,5.159751447,5.158879637,5.157924369,5.156811984,5.155467189,5.153806825,5.15173178,5.149116948,5.145798842,5.141559831,5.136106615,5.129037677,5.119788219,5.10752808,5.090962541,5.067948538,5.034861424,4.986211541,4.918500727,4.858571804,4.999686309
3/25/2015,5.189561541,-0.005660515,5.189561541,5.18774442,5.185831772,5.18380003,5.181610567,5.179207733,5.176514458,5.173424753,5.169792255,5.165413539,5.16000382,5.153160132,5.144301238,5.132560457,5.11657988,5.094106403,5.061273035,5.011902603,4.940512344,4.869743802,4.994025794
