,Earnings Yield,Value,Leverage,Growth,Profitability,Dividend Yield,Size,Liquidity,Market Sensitivity,Volatility,Medium-Term Momentum,MidCap,Exchange Rate Sensitivity,Software,Communications Equipment,"Technology Hardware, Storage & Peripherals","Electronic Equipment, Instruments & Components",Semiconductors & Semiconductor Equipment,Diversified Telecommunication Services,Wireless Telecommunication Services,Electric Utilities,Gas Utilities,Multi-Utilities,Water Utilities,Independent Power and Renewable Electricity Producers,Equity Real Estate Investment Trusts (REITs),Real Estate Management & Development,Energy Equipment & Services,"Oil, Gas & Consumable Fuels",Chemicals,Construction Materials,Containers & Packaging,Metals & Mining,Paper & Forest Products,Aerospace & Defense,Building Products,Construction & Engineering,Electrical Equipment,Industrial Conglomerates,Machinery,Trading Companies & Distributors,Commercial Services & Supplies,Professional Services,Air Freight & Logistics,Airlines,Marine,Road & Rail,Transportation Infrastructure,Auto Components,Automobiles,Household Durables,Leisure Products,"Textiles, Apparel & Luxury Goods","Hotels, Restaurants & Leisure",Diversified Consumer Services,Media,Distributors,Internet & Direct Marketing Retail,Multiline Retail,Specialty Retail,Food & Staples Retailing,Beverages,Food Products,Tobacco,Household Products,Personal Products,Health Care Equipment & Supplies,Health Care Providers & Services,Health Care Technology,Biotechnology,Pharmaceuticals,Life Sciences Tools & Services,Banks,Thrifts & Mortgage Finance,Diversified Financial Services,Consumer Finance,Capital Markets,Mortgage Real Estate Investment Trusts (REITs),Insurance,Internet Software & Services,IT Services,Market Intercept,estu,rets,mcap
126K85ZW8,-0.0665059164166,-0.0350645594299,0.00646739127114,-0.0830783396959,0.0809109285474,0.507456302643,-0.562447547913,-4.32072401047,0.472487986088,-0.12659317255,-0.932582974434,1.0,0.433833152056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.0149605783321,4921240278.83
12AQ81G26,-1.56213998795,1.28387033939,-0.126586928964,-1.89150464535,-0.979592442513,-0.947438716888,-0.000942866492551,0.424873411655,2.93644285202,0.375700235367,3.90841555595,,-4.45649862289,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.0306569403023,13460129649.3
12T27N284,-2.49567890167,-0.172967344522,-1.01738798618,0.607503890991,-2.39395594597,-1.1303576231,-1.26446533203,0.240739673376,2.46746087074,1.24634623528,-1.37574076653,,-1.14331531525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,0.00737094145108,351640591.821
12TL9D449,-0.29032933712,-0.272006124258,-0.166510656476,1.6337403059,0.830664336681,-1.1303576231,-0.945003151894,0.777280926704,1.33355653286,0.0217299424112,0.00945063028485,,2.17455005646,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.00723761716619,1240425646.0
12YBXVNC9,-0.663953959942,1.01186573505,-0.900459468365,-1.60634505749,-1.59975528717,-1.1303576231,-1.23910582066,-0.235043272376,1.6183193922,0.559857130051,0.312148779631,,1.31268763542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,0.0177215018729,444764757.89
12YMGRPA5,0.762315750122,0.555379807949,-0.446378409863,-0.512252509594,0.456115007401,-1.1303576231,-2.18309783936,-4.32072401047,1.26331138611,2.78541994095,-1.06140983105,,1.61326301098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.269662960854,11995619.56
133SGM4G5,0.0336871854961,0.886029362679,-0.67363858223,0.607274115086,-0.0542264580727,-1.1303576231,-1.5052189827,0.492195218801,1.85719311237,0.405678987503,-1.15584886074,,2.04047656059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.0448328388624,150727500.0
137XGGKM2,0.18355691433,-0.156219631433,0.171791672707,0.101983167231,0.306669294834,0.165270388126,-0.203323185444,-4.32072401047,0.122286885977,-0.200919657946,0.00681870244443,,-1.30552148819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,19701277916.4
138B8SM16,0.130221635103,0.456611126661,-0.840792536736,0.0307889375836,-0.427210628986,0.351744890213,-0.554378092289,0.301530748606,1.04346776009,-0.385784447193,1.08665037155,1.0,-0.156981661916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,0.0111629538366,5588958988.65
13ATGHUB8,-0.245648503304,1.02871835232,-0.319016754627,0.0758581012487,-0.769834935665,3.16687941551,-1.41838097572,-0.810478746891,-0.695350646973,-0.196093380451,0.181197300553,,-0.0446189232171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,0.010834278053,218032768.217
13AXQXUT4,-2.49567890167,3.86009526253,0.838466346264,-1.56294441223,-0.983957767487,-1.1303576231,-1.48502779007,-4.32072401047,-0.51774096489,-0.800893843174,-0.172611951828,,0.594382464886,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,166163998.604
13C7QS188,-0.140635877848,0.326869308949,-0.626447379589,-0.613110303879,-0.150330498815,-0.271016955376,-1.36933219433,-0.614737808704,-0.878709375858,0.540992558002,1.70774269104,,-0.336301863194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,0.000565783836691,254911582.302
13M96LVM6,-2.49567890167,3.86009526253,-1.00371718407,-0.667877137661,-1.77451038361,-1.1303576231,-2.54813838005,-1.54579663277,-0.0398053638637,4.13120746613,-2.00033307076,,1.67958199978,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,3080550.12241
13MJQGWK6,-1.51630032063,1.74746525288,-0.410182267427,0.251962572336,-1.71201777458,-1.1303576231,-3.37891173363,-4.32072401047,0.863769710064,-0.0992601364851,-2.80791759491,,2.28011131287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,0.0,20159.9995494
13MXHSXY8,-2.1312379837,3.86009526253,-0.000733381370082,-1.50705015659,0.364636182785,-0.230864271522,-1.12077128887,1.57922410965,3.17707467079,1.43576204777,-1.10134863853,,-0.956768751144,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.0183220426692,714534221.42
13RKFWB85,-1.08029103279,0.467737853527,0.177899286151,-0.0683984681964,-0.736672759056,-1.1303576231,-2.32453870773,-4.32072401047,-2.07603240013,4.13120746613,3.07811903954,,-1.80515015125,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.142857165665,5200559.88376
13S3HND47,0.0924960151315,0.316865831614,-0.384414941072,-0.236122488976,-0.456167697906,0.232197970152,-0.858198881149,-0.61012250185,0.0607520230114,0.0800913348794,1.1082868576,,0.957257330418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,-0.00350257361798,1762648247.27
13VQFRSD9,-0.642012834549,0.219824850559,0.209344446659,-0.129141122103,-0.411691337824,-1.1303576231,-1.46841573715,-4.32072401047,-0.0149577073753,4.13120746613,-1.10962796211,,-1.11004126072,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.113207567063,165482247.334
13W482TT4,-1.36342668533,0.698541343212,-0.0865828469396,0.0966668576002,-0.880750238895,-1.1303576231,-3.09582352638,-4.31357765198,0.867573916912,0.926724970341,3.90841555595,,1.03572452068,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,302279.998362
13ZVFM7K2,-2.49567890167,0.651255846024,0.370839267969,-1.67710781097,-1.23292529583,-0.735016107559,-0.389633715153,-3.2598657608,1.37762033939,1.01855409145,3.90841555595,1.0,-1.34839403629,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.0454545027625,9338786382.74
141JRT9W8,0.0922548919916,-0.409455090761,-0.524757266045,-0.127671271563,0.487336456776,0.405206829309,-0.548519670963,1.11283683777,0.806643366814,0.753672301769,-0.286037862301,1.0,-0.752146601677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.0131302507607,5104217772.69
14457YJP0,0.765978217125,0.956752240658,-0.655991792679,0.240300863981,-0.348907858133,-0.442264527082,-1.51229333878,-0.887102782726,-1.25680911541,1.23340594769,0.896249711514,,0.393453270197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.0,49929657.0
149APS4B4,-0.410739332438,0.179945275187,0.129152670503,0.18434895575,-0.133998826146,-1.1303576231,-1.36420822144,-4.32072401047,-1.6737473011,3.0518257618,-1.02687811852,,-0.785859644413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,260866542.136
149QH35R7,-2.21299600601,1.17910206318,-0.147536948323,0.214411914349,-1.51070225239,-1.1303576231,-3.37891173363,-1.94470894337,0.585071742535,-0.0455498099327,3.90841555595,,0.243638545275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,828.80008288
14DGPMKH8,0.575703442097,1.52184081078,1.03744077682,0.545745372772,0.09959731251,1.5525894165,-0.861179172993,-0.551816165447,1.1336568594,-0.0426021106541,-0.119379840791,,-0.572762012482,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.0327123719158,1674117931.99
14K9ZP2Z8,-1.12999105453,0.0853621512651,-0.500592052937,-0.082629442215,-1.62202608585,-1.1303576231,-0.72910374403,1.83227157593,1.16497778893,1.17544710636,3.0306224823,,-2.70001006126,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0051183572054,3158354117.67
14TBGHXC0,-2.49567890167,1.3214635849,0.0696130916476,0.140778005123,-1.85579526424,-1.1303576231,-3.37891173363,0.379196316004,0.555339276791,0.486498534679,-2.6267580986,,-0.624875426292,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,9.0000012,840.90008409
14XMQTCZ6,-1.80850470066,0.463463783264,-0.270938485861,0.390997558832,-1.52477025986,-1.1303576231,-2.81572508812,-3.45454311371,-1.13634037971,2.7620074749,0.399348467588,,0.0654581934214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,0.0,1055859.9779
151CGDN84,-0.596360206604,1.22709918022,-0.344179302454,0.124464578927,-1.02988612652,-1.1303576231,-2.10345339775,-4.32072401047,1.25987875462,4.13120746613,1.33239936829,,4.65286684036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,0.0,15414788.7322
1562J1592,0.227014049888,0.828849434853,0.00384950009175,0.375734359026,-0.386187285185,2.19142150879,-0.714500904083,0.14010989666,1.20449483395,-0.471457719803,0.0351314991713,0.129032254219,-0.360844582319,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.00899800465596,3011740483.1
156P6N8C7,-2.49567890167,-0.949156284332,-1.02230453491,1.25891005993,-3.10508799553,-1.1303576231,-1.04755723476,0.956192135811,1.39696872234,2.37895202637,-0.492459207773,,1.21697497368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,-0.0302013132863,761410987.638
15GNHK710,-0.0241979267448,0.254645049572,-0.0193312969059,-0.11503443867,-0.291778236628,0.454212397337,-0.444865047932,-0.0802947580814,-1.1409342289,-0.65331196785,0.394458860159,1.0,-1.04828000069,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,7975462500.0
15LTHDN68,-2.49567890167,0.584084928036,0.25073376298,0.901712417603,-0.530620932579,-1.1303576231,-1.8625613451,-4.32072401047,0.461207270622,2.04483127594,-0.874553263187,,2.25641989708,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.00765305377701,41376250.4995
15PDYKVY4,-0.0262131430209,0.158708244562,0.788483679295,2.72931075096,-0.0837273225188,-1.1303576231,-0.845044076443,1.49327158928,1.58535349369,0.112691111863,0.466597646475,,-0.340381711721,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.0102249485562,1850670858.35
15QFFJ1G4,0.143024817109,0.517897427082,0.012596626766,0.329964101315,-0.864657402039,2.28774023056,-0.827021002769,-0.242336824536,-0.226951897144,-0.5940939188,0.348794400692,,0.134867742658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,0.000805336356964,1977182015.26
15R3RQ3T1,0.2929020226,-0.160720691085,-0.441629052162,0.240501821041,0.833448946476,0.271627604961,-0.163575902581,0.52821290493,-0.215537756681,0.246290326118,-0.862969636917,,0.728834033012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,-0.00702288786755,23079743125.4
15TYRRCJ1,0.0259913280606,-0.109810382128,1.01436042786,0.193469047546,-0.14541041851,-1.1303576231,-0.803856015205,0.147616431117,1.10137116909,0.102349691093,0.183294951916,,-0.952609479427,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.0243780976029,2015143272.72
15V8RKJY0,-0.549220085144,0.665725529194,-0.205894172192,-0.646421432495,-0.318521112204,-1.1303576231,-1.047103405,-0.163451462984,1.12332749367,-0.030985891819,0.393222719431,,-0.309030979872,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.0145956936357,848395724.453
15Y911U55,-1.65599632263,0.66408097744,-0.421403706074,0.501824021339,-1.04976010323,-1.1303576231,-3.19465851784,-3.59923315048,1.50002479553,1.68833553791,-1.28777194023,,-3.0654296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.0,272388.002368
15YVPNX83,-0.215926855803,0.150040119886,0.0615716055036,0.624423146248,0.268474429846,-1.1303576231,-0.82928788662,1.40233504772,1.19025743008,-0.132371768355,-1.31357717514,,-0.137356072664,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.0272925768739,1977538826.13
16J5Z9S73,-0.131033718586,0.00143572338857,0.00183771178126,-0.074135184288,0.033063840121,-0.779928743839,-0.688494682312,-4.32072401047,-0.0313344560564,0.855406463146,-1.06632041931,1.0,-1.05596637726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-5.98719983329e-05,3177456516.0
16QXGAG59,-1.99338495731,0.114867977798,-1.02230453491,0.281576693058,-2.04996919632,-1.1303576231,-1.2735183239,-0.97160422802,1.36354970932,1.72980368137,-0.900015592575,,0.615203261375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,-0.0101801182287,337740809.174
16VBZ1X85,-0.12756793201,0.759403288364,-0.284856945276,0.00987160671502,-0.416798204184,1.34940588474,-0.488349944353,-4.32072401047,0.727423906326,-1.03746652603,0.509810864925,1.0,0.374249458313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,0.0,7174630312.81
174XHMUH2,-0.50384169817,0.118538089097,-0.588040173054,-1.34446597099,0.576990962029,0.61151766777,-0.514521300793,-4.32072401047,0.720461368561,0.641376674175,0.849865019321,1.0,-1.4642521143,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.00936767260696,5968496186.91
17637ZZG5,0.00575055973604,0.0341461189091,-1.02230453491,0.456382930279,0.0392702706158,-0.660150229931,-0.633403837681,-1.52904248238,0.258746683598,-0.578220963478,-0.158614858985,1.0,-0.440752774477,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.00810496679651,4034830493.65
17A87VFM7,-0.324581623077,0.56802713871,-1.02230453491,-1.04904603958,0.472505301237,0.437320739031,-2.12273550034,-3.60022878647,-0.151389688253,1.51512289047,-0.779841184616,,-1.40932178497,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.041379351735,14102939.8549
17DZFDUC0,-2.49567890167,-3.60611605644,3.51353406906,-1.34569013119,-1.29596948624,-1.1303576231,-1.92120623589,-4.21303892136,1.3499468565,4.13120746613,-1.19231450558,,-3.32426333427,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.076923006385,27122581.0778
17FJH5W86,2.31829810143,3.86009526253,0.362266719341,-0.284135043621,-0.0661400854588,4.53297901154,-0.715528726578,-2.72177433968,0.0733036771417,0.686494231224,-0.916708290577,1.0,-0.718706130981,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.00633411900088,2949490377.33
17JJRN6F5,-0.341692388058,1.08304572105,-0.325907617807,0.0891691893339,-0.84105104208,-1.1303576231,-1.6059910059,-3.49414920807,4.80968666077,0.700998663902,-1.13189172745,,-0.71653932333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.000890177988713,99219361.4216
17PYRAT19,0.242022395134,1.37851881981,-0.718779027462,0.000128713087179,-0.179651930928,-0.136177480221,-0.208715051413,-4.32072401047,-0.250022739172,0.0330819152296,-0.659325122833,,0.357632040977,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0120637802172,19859415796.1
17TZGR7Q6,-1.29981184006,0.662557482719,-0.08201867342,0.087850227952,-0.833580076694,-1.1303576231,-2.97155976295,-3.59137511253,-0.587241172791,1.38721561432,1.33147013187,,0.225072965026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,613479.986288
181W76X47,0.277753829956,0.732654750347,-0.281464189291,0.00331777706742,-0.381734341383,0.469265878201,-0.395978540182,-4.32072401047,1.61845088005,0.416281014681,0.274357765913,0.354838699102,-1.47692239285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,-0.0213243100036,9445818244.97
1825R2Y25,-1.35648703575,0.518610179424,-0.000674702692777,-1.20148646832,-0.749310016632,4.53297901154,-0.547506809235,-4.32072401047,0.728111624718,-0.28732457757,1.41589009762,1.0,-0.895729184151,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,5501910197.74
1831XL336,-0.97157740593,0.476891011,-0.0584688223898,0.0423589721322,-0.590195715427,-1.1303576231,-2.33039402962,-3.78161668777,0.609174847603,2.61279964447,-0.33468863368,,2.13853144646,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,6647299.96398
