,Earnings Yield,Value,Leverage,Growth,Profitability,Dividend Yield,Size,Liquidity,Market Sensitivity,Volatility,Medium-Term Momentum,MidCap,Exchange Rate Sensitivity,Software,Communications Equipment,"Technology Hardware, Storage & Peripherals","Electronic Equipment, Instruments & Components",Semiconductors & Semiconductor Equipment,Diversified Telecommunication Services,Wireless Telecommunication Services,Electric Utilities,Gas Utilities,Multi-Utilities,Water Utilities,Independent Power and Renewable Electricity Producers,Equity Real Estate Investment Trusts (REITs),Real Estate Management & Development,Energy Equipment & Services,"Oil, Gas & Consumable Fuels",Chemicals,Construction Materials,Containers & Packaging,Metals & Mining,Paper & Forest Products,Aerospace & Defense,Building Products,Construction & Engineering,Electrical Equipment,Industrial Conglomerates,Machinery,Trading Companies & Distributors,Commercial Services & Supplies,Professional Services,Air Freight & Logistics,Airlines,Marine,Road & Rail,Transportation Infrastructure,Auto Components,Automobiles,Household Durables,Leisure Products,"Textiles, Apparel & Luxury Goods","Hotels, Restaurants & Leisure",Diversified Consumer Services,Media,Distributors,Internet & Direct Marketing Retail,Multiline Retail,Specialty Retail,Food & Staples Retailing,Beverages,Food Products,Tobacco,Household Products,Personal Products,Health Care Equipment & Supplies,Health Care Providers & Services,Health Care Technology,Biotechnology,Pharmaceuticals,Life Sciences Tools & Services,Banks,Thrifts & Mortgage Finance,Diversified Financial Services,Consumer Finance,Capital Markets,Mortgage Real Estate Investment Trusts (REITs),Insurance,Internet Software & Services,IT Services,Market Intercept,estu,rets,mcap
12QKZWTX2,-0.189210355282,1.41300749779,0.0296720322222,-0.710155963898,-0.627512574196,1.03866291046,-0.479503810406,-1.55986666679,-0.252547204494,-0.671240031719,-0.103765159845,1.0,-0.0387096330523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,0.00196850393701,1141941500.0
12UQZS931,-0.0568228885531,-0.193412125111,0.490197181702,-0.112234570086,-0.143748804927,-0.108859293163,0.226834028959,0.0330771617591,0.352561444044,-0.143174052238,-0.378339618444,,-0.430848360062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.00478468899522,12701613120.0
12XLZTJT9,-3.15189695358,-3.8895008564,1.22635066509,-0.309891849756,-1.71655464172,-1.39681375027,-2.53659844398,-4.27014684677,-0.452253431082,-0.861242353916,-0.574793994427,,-0.107252195477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1137755.0
12YVZMQ89,-3.15189695358,0.0497298054397,-0.838543832302,-0.343329042196,-3.02529978752,-1.39681375027,-1.04980254173,-0.803707957268,0.11657256633,1.41129779816,-0.274606585503,,-0.413329929113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.0,168756750.0
1341ZH5D9,-2.80030727386,1.9923183918,-0.706609785557,0.100191831589,-1.050812006,-1.39681375027,-1.32976281643,1.76305222511,3.5115852356,1.14242506027,-2.43611311913,,-2.30487394333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0357142857143,63945000.0
138B8SM16,0.575181484222,0.862084329128,-0.713158130646,0.34466278553,-0.163723051548,-0.210726082325,-0.838326394558,0.167966455221,-0.136300295591,-0.159275650978,-0.209743395448,,-0.538731813431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,-0.00204081632653,339029812.5
13ATGHUB8,0.478947013617,0.994719922543,-0.0158194303513,0.107971914113,-0.728811979294,4.59167957306,-1.11156237125,-0.0909180119634,-1.12989807129,0.694843828678,-0.316151022911,,-0.234848797321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,0.03125,141248250.0
13MXHSXY8,0.228445842862,0.677488207817,-1.02150559425,-0.534432291985,-0.323945075274,-1.39681375027,-0.965161263943,0.0455576367676,-0.518390893936,0.587354719639,-0.421860903502,,-0.428177922964,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,258257982.0
13S3HND47,0.708018243313,0.152820512652,-0.785106360912,0.0622230470181,-0.0614261329174,0.126195281744,-0.811059296131,-1.74035954475,-1.51252698898,0.686028122902,-0.422516644001,,-0.868220210075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,-0.00740740740741,409202500.0
141DHC9F6,0.140163272619,0.936165690422,-0.483967989683,0.814456641674,-0.6615421772,1.57273983955,-2.1313021183,-0.240887343884,-0.915929615498,0.206691861153,-0.537242591381,,0.709172666073,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.0142857142857,4528125.0
141JRT9W8,0.112825848162,-0.682784318924,-1.11884474754,0.529857695103,2.74405360222,-1.39681375027,-0.600388169289,-0.0500240065157,-0.331551790237,0.455921709538,1.48888027668,1.0,-0.386503130198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,744933000.0
145PRNR29,0.204029634595,0.535911023617,-0.961563169956,-0.194129109383,-0.00714290887117,-0.0583076514304,-0.668060421944,0.213920146227,0.440921038389,-0.2506724298,-0.536536514759,1.0,-0.534108161926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.00877192982456,632687000.0
14DZRCMC5,-0.536434829235,0.252309679985,0.511519908905,-0.24346254766,-1.08461117744,-1.39681375027,-1.22738158703,0.0468488559127,0.217616721988,1.32213747501,-0.923089146614,,0.914009571075,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.0656934306569,84848000.0
14F4ZTMU6,-0.189782530069,-0.431158751249,-0.557634532452,-0.469381898642,0.752973496914,0.390188783407,-0.458794981241,-0.431646406651,-0.470918476582,-0.317708820105,-0.116939745843,1.0,-0.273078918457,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0028328611898,1231212000.0
14K9ZP2Z8,-0.793293178082,0.572244048119,-0.135404914618,-1.08564066887,0.857159495354,-1.39681375027,-1.34988415241,-0.696748018265,-2.34400820732,1.68628060818,3.59295392036,,-0.380597561598,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,61844750.0
14N5ZQBQ1,-0.896392285824,0.637175679207,-0.90309047699,-1.53043043613,-0.737526595592,-1.39681375027,-2.97331142426,-4.27014684677,0.293975770473,-0.728243052959,0.447960138321,,-0.229488059878,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,304470.012099
14PFZJJ51,-0.840405762196,-0.137712165713,-1.11884474754,-1.42459535599,-0.251609891653,-1.39681375027,-1.02415776253,-0.189930081367,0.782752335072,0.859913110733,-0.614293396473,,-0.375236093998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.015625,204041250.0
14XW8PDX6,0.140600576997,-0.81751292944,2.89960217476,0.491585016251,1.23623669147,-1.39681375027,-1.04176962376,-0.488496720791,-0.850555956364,1.3623714447,-0.149548858404,,0.338050782681,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.025,180277733.529
15BHHPRV9,0.266804784536,0.953497707844,-0.776650965214,0.0792313814163,-0.890200018883,0.148410886526,-0.869671940804,-1.44398784637,-0.479223936796,1.03757929802,-0.503564953804,,0.0989554524422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,-0.0102564102564,320910750.0
15GNHK710,0.470820844173,0.865777730942,0.0580145828426,0.302546799183,-0.654727697372,2.44465279579,-0.354815065861,-0.113099001348,-0.174233973026,-0.593664824963,-0.234764009714,1.0,0.112889871001,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.00865800865801,1794624250.0
15LTHDN68,0.689400911331,1.43364787102,-0.210149750113,1.36785042286,-0.197764083743,-1.39681375027,-1.96562767029,-1.22140800953,0.582704305649,2.64859652519,-1.27495408058,,3.95677924156,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,7519584.0
15QYH93B2,-0.387314975262,-0.582421660423,-0.155128061771,0.444729745388,-0.552414774895,-1.39681375027,-1.87481546402,0.0333606526256,1.03567159176,2.46511268616,-1.02762651443,,0.940483748913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,4475250.0
15R3RQ3T1,-0.522930443287,-0.396560937166,-0.600984334946,1.60174930096,-0.20396271348,-1.26869761944,-0.342090606689,0.03438276425,-0.328705191612,0.219004109502,0.745152115822,1.0,0.646646678448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,0.01108033241,1903383750.0
15V8RKJY0,-0.0433632656932,-0.0218169130385,-0.219592362642,1.07984793186,-0.400872677565,-1.39681375027,-1.05506360531,0.0614748373628,-0.662090539932,0.488736063242,-0.0679322332144,,-1.22443699837,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.0210526315789,166516500.0
16BQZM5M8,0.981734395027,0.70723092556,-0.528464615345,0.133746102452,-0.327748715878,0.13144376874,-1.32848703861,-0.524913668633,-0.583583891392,2.12456011772,0.223403543234,,0.16900344193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.00555555555556,65816125.0
16CZZFB29,0.257382243872,0.634460747242,0.633291125298,0.760527193546,-1.03947508335,-1.39681375027,-1.99497830868,0.841259777546,0.908817112446,1.95745062828,-0.532163798809,,0.39392849803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.0625,7171875.0
16J5Z9S73,3.06141543388,4.2884554863,0.0930373370647,0.0358601920307,0.0631844699383,-1.39681375027,-1.08243250847,3.38461065292,1.30485129356,0.725083649158,-0.354194492102,,-0.0321912690997,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.0578512396694,89871187.5
16SM8FNZ5,-3.15189695358,-3.60914349556,0.326009571552,-0.766103982925,-0.893145501614,-1.39681375027,-2.15383648872,-0.623317778111,-0.958797872066,3.48718595505,1.62489151955,,0.305343717337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.0,4675500.0
171X85KA8,-0.414984434843,-0.0410292893648,-0.209710597992,-0.0757123231888,0.00849076826125,-0.710066854954,-0.143398985267,0.509252369404,0.436699032784,-0.133776932955,0.0663589015603,,0.313459068537,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0376811594203,3691517000.0
1722HLKS1,0.126990586519,0.171547263861,-0.456751465797,-0.221876725554,0.46752807498,0.0801487341523,-1.2558927536,-0.982332885265,0.0120160263032,0.462642848492,1.31500780582,,-0.576356768608,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.00917431192661,81297000.0
1767HFZX2,0.033480565995,0.941640257835,0.153599411249,-0.402163207531,-0.328340858221,-1.39681375027,-1.32874906063,-0.417424559593,-0.348744630814,0.0671228021383,0.126532822847,,-0.724406242371,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.0126582278481,65178750.0
17ACHAG34,-3.15189695358,1.94122505188,0.392638713121,-0.0572734586895,-1.58766531944,-1.39681375027,-2.5889980793,0.706868588924,-0.654827475548,3.01414513588,-2.39143657684,,-1.68264293671,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,918029.0
17FJH5W86,0.134156897664,0.808381736279,0.219949826598,-0.294871509075,-0.571187436581,-1.39681375027,-0.742588281631,0.760674953461,-0.202974379063,-0.132992625237,-0.475262194872,0.709677398205,-0.0771436393261,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.0948275862069,410156292.0
17KTRGBV5,-0.16284173727,-0.149455890059,-0.995201230049,0.72389960289,0.0280187390745,-1.39681375027,-0.691884875298,-0.203305184841,-0.122734926641,-0.148981019855,0.674631595612,0.56451612711,-0.218501493335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,0.00881057268722,593196104.0
17PYRAT19,-0.233905240893,1.04335927963,-0.762765169144,-0.335181385279,-0.240161538124,-1.02278351784,0.234925016761,-3.5180683136,-0.867805838585,-0.192919746041,-0.0500641725957,,-0.198644354939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,13016064320.0
17U4R6860,-0.154042303562,-0.489387094975,-1.11884474754,0.764832794666,1.45829391479,-1.39681375027,-0.891648054123,1.00135600567,1.76315975189,0.963953614235,0.761096596718,,-0.100345283747,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.00568181818182,319965625.0
17U8ZM8N0,0.062588095665,1.41847622395,-1.11818778515,-1.87862050533,-0.965222477913,-1.39681375027,-1.55560839176,-1.53411281109,0.930620193481,1.41176760197,-1.09701359272,,-1.3111897707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0652173913043,29249937.5
17YDZGPT6,-0.445241630077,0.676072001457,-0.679134368896,-0.465085715055,-0.399227023125,-1.39681375027,-1.45909309387,-0.16406019032,0.552671670914,2.20901942253,-0.439707994461,,1.31421434879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,0.1,42306000.0
18H68BGW2,-3.15189695358,-0.460691571236,-1.10792171955,-1.6810053587,-3.48662161827,-1.39681375027,-1.71267545223,1.01638638973,0.0402828902006,3.2824382782,-2.0875120163,,3.65538334846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,-0.0566037735849,16320312.5
18MB86X23,0.157327845693,0.553115904331,-1.11884474754,0.841250300407,-6.28838388366e-05,-1.39681375027,-1.53480422497,1.70096933842,-0.429270774126,2.58203697205,-2.2054977417,,-1.50532817841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.0,34125000.0
18RH82C76,-0.158482044935,-0.308856517076,-0.608213961124,1.17177629471,0.231834158301,-1.39681375027,-1.25862205029,0.884000360966,-1.39283490181,2.17968893051,1.63724005222,,-1.83571779728,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.027027027027,105692250.0
18RMHHCP2,3.06141543388,-0.53860938549,1.1826196909,0.243894487619,0.668937981129,-1.39681375027,-1.7761837244,-0.237946555018,-0.164385437965,1.20182287693,1.54964768887,,1.84489428997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.0277777777778,14026250.0
1953H2Q58,0.0844420865178,0.890790164471,0.203632995486,-0.26793512702,-0.656149208546,-1.39681375027,-0.969294428825,0.740807771683,-0.396219670773,-0.414228975773,-0.298590749502,,-0.1883328408,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.0487804878049,194889832.8
1957RHQM8,-0.130094185472,-0.45322984457,-0.0873231068254,-0.49412548542,0.520940363407,-0.320932865143,-0.301280170679,-1.07629668713,-1.08226895332,0.543332338333,0.287056356668,0.322580635548,0.407255619764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.0198412698413,1235247000.0
199CRC5S4,0.486762404442,1.11228120327,-0.440887391567,-1.07414889336,-0.525021731853,-0.273097425699,-1.52510023117,-0.883253633976,-1.81732797623,0.470225006342,-0.975969493389,,-0.51607888937,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,33254375.0
19JPR3232,-0.377811640501,0.426914066076,-0.131953850389,-0.273093789816,-0.588819861412,-1.39681375027,-1.51455414295,-4.27014684677,-0.418655663729,-0.974302470684,-0.329492837191,,-0.219065219164,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,35575624.128
19JTZJ2K2,0.445926100016,1.63204681873,-1.11884474754,-1.62455821037,-0.651706337929,-1.39681375027,-1.61803889275,0.501136422157,0.163315862417,1.61916816235,-1.44936609268,,-1.18309295177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0333333333333,27648125.0
19NYZCHQ2,0.476886689663,0.309002667665,-0.208554849029,-0.0498636029661,-0.0829173997045,0.677295506001,-0.96110200882,-0.761474847794,-0.756147265434,0.299887150526,-0.210773229599,,-1.11803603172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.0112359550562,235224000.0
19T4Z7XV4,-0.444631665945,-0.459277421236,-1.11884474754,0.642113149166,0.161550611258,-1.39681375027,-1.19923567772,0.836641013622,-0.0781260877848,1.46649634838,-0.509045898914,,0.520519077778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,0.05,111289500.0
19X9Z3D15,-0.231366991997,0.0621868483722,-0.376366406679,0.0363012440503,-0.196193322539,-1.39681375027,-1.08614456654,0.561664760113,-0.682049155235,1.1852915287,-0.822275578976,,-0.179755777121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.010752688172,168189500.0
19XF8JDH1,-0.289407908916,0.402786105871,-1.11884474754,-1.63641750813,1.19832217693,1.16458618641,-0.986330926418,-0.0262756366283,-0.602743506432,0.49490904808,0.186545372009,,-0.275217115879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.00900900900901,212506000.0
1AAW83QY0,-0.210972979665,0.659927368164,0.104741699994,3.02849125862,-2.37625145912,-1.39681375027,-2.00666594505,1.20040988922,0.946738898754,2.81374883652,-0.155182793736,,0.198959425092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,5939375.0
1AG6HD6L9,0.0985880419612,-0.328692823648,-1.11422812939,0.365839451551,1.09258842468,-0.571942985058,-0.0763490349054,0.885589599609,0.818209171295,0.432475924492,-0.723318874836,,-0.556668579578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.00414937759336,4388428000.0
1ALBH8MR2,1.96956837177,1.63769471645,0.69074422121,0.136961400509,-0.389882683754,0.131598979235,-1.35554802418,0.908504188061,0.280601799488,0.193781048059,-0.50565713644,,1.52202236652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,0.00840336134454,63120000.0
