,Earnings Yield,Value,Leverage,Growth,Profitability,Dividend Yield,Size,Liquidity,Market Sensitivity,Volatility,Medium-Term Momentum,MidCap,Exchange Rate Sensitivity,Software,Communications Equipment,"Technology Hardware, Storage & Peripherals","Electronic Equipment, Instruments & Components",Semiconductors & Semiconductor Equipment,Diversified Telecommunication Services,Wireless Telecommunication Services,Electric Utilities,Gas Utilities,Multi-Utilities,Water Utilities,Independent Power and Renewable Electricity Producers,Equity Real Estate Investment Trusts (REITs),Real Estate Management & Development,Energy Equipment & Services,"Oil, Gas & Consumable Fuels",Chemicals,Construction Materials,Containers & Packaging,Metals & Mining,Paper & Forest Products,Aerospace & Defense,Building Products,Construction & Engineering,Electrical Equipment,Industrial Conglomerates,Machinery,Trading Companies & Distributors,Commercial Services & Supplies,Professional Services,Air Freight & Logistics,Airlines,Marine,Road & Rail,Transportation Infrastructure,Auto Components,Automobiles,Household Durables,Leisure Products,"Textiles, Apparel & Luxury Goods","Hotels, Restaurants & Leisure",Diversified Consumer Services,Media,Distributors,Internet & Direct Marketing Retail,Multiline Retail,Specialty Retail,Food & Staples Retailing,Beverages,Food Products,Tobacco,Household Products,Personal Products,Health Care Equipment & Supplies,Health Care Providers & Services,Health Care Technology,Biotechnology,Pharmaceuticals,Life Sciences Tools & Services,Banks,Thrifts & Mortgage Finance,Diversified Financial Services,Consumer Finance,Capital Markets,Mortgage Real Estate Investment Trusts (REITs),Insurance,Internet Software & Services,IT Services,Market Intercept,estu,rets,mcap
111111118,-0.162262767553,0.116047747433,-0.488911956549,-1.01698458195,0.0752992480993,-0.219374462962,-0.460569500923,0.773952126503,0.720421850681,-0.05961740762,0.0406997613609,1.0,-0.20705626905,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.00572267987949,7500005084.99
11869BRC8,-0.180609315634,0.0497553534806,0.144791379571,0.149019867182,0.0372586920857,2.90009355545,-0.911798715591,-4.29076814651,0.469938367605,-0.972644746304,-0.132680118084,,0.007214252837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1407900536.62
11D7GQAK9,-2.50316476822,1.36580371857,-0.0207850299776,0.466513127089,-1.69597232342,-1.13564300537,-3.3793027401,1.20764601231,0.905917108059,-0.160263553262,-2.92113184929,,0.757755815983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,59.0540008509
11MSJC3A1,0.519579052925,0.683871746063,-0.27412968874,-0.00993808638304,-0.315199941397,-0.08231010288,-0.223299100995,-4.29076814651,-0.589947998524,1.64731240273,-0.0364488773048,,-0.234507128596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,-0.0119272129024,18363330476.7
11NJGF6V7,0.343885064125,0.440699964762,0.213942885399,-0.943422675133,-0.205440208316,0.478206157684,-0.226546451449,-4.29076814651,0.701803326607,0.0906547531486,-0.00445546209812,,-1.14447164536,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.026541131123,18451088004.3
11NSZA7T1,-0.129221692681,-1.59156870842,2.35349845886,-0.123962305486,0.276515573263,-1.13564300537,-0.893139958382,-1.66179800034,-0.121438249946,0.437598794699,-0.424833923578,,0.158902198076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,-0.00174517409167,1501442820.03
11STQQNH7,0.367481052876,2.4235522747,-0.29939994216,-0.0613915026188,0.00791255943477,1.52362298965,-1.85920715332,-4.29076814651,-1.17671060562,1.05688500404,-0.196745619178,,0.806579053402,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,42139799.0198
11VTZ6XP8,-1.17094612122,-0.404101490974,-0.998992562294,1.36709535122,-0.986321866512,-1.13564300537,-0.668236136436,0.526733338833,0.788594841957,1.83063924313,-0.264753967524,1.0,0.628661096096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,-0.0495810093071,3227638638.58
11W3J2YM7,-2.51021051407,3.86127686501,-1.02113556862,-1.91851270199,-3.1078338623,-1.13564300537,-1.50513398647,-0.26459389925,1.08056592941,1.44121646881,-1.30496513844,,-0.0859742239118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.038461594892,148070702.615
11WQ6Q2Q3,-1.55941164494,-0.244308397174,-1.02113556862,-2.09804987907,-1.80796670914,-1.13564300537,-1.30970597267,-0.0985002741218,0.650209724903,1.51849246025,-0.908282339573,,0.031549397856,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.00357144219535,295668204.014
