,Earnings Yield,Value,Leverage,Growth,Profitability,Dividend Yield,Size,Liquidity,Market Sensitivity,Volatility,Medium-Term Momentum,MidCap,Exchange Rate Sensitivity,Software,Communications Equipment,"Technology Hardware, Storage & Peripherals","Electronic Equipment, Instruments & Components",Semiconductors & Semiconductor Equipment,Diversified Telecommunication Services,Wireless Telecommunication Services,Electric Utilities,Gas Utilities,Multi-Utilities,Water Utilities,Independent Power and Renewable Electricity Producers,Equity Real Estate Investment Trusts (REITs),Real Estate Management & Development,Energy Equipment & Services,"Oil, Gas & Consumable Fuels",Chemicals,Construction Materials,Containers & Packaging,Metals & Mining,Paper & Forest Products,Aerospace & Defense,Building Products,Construction & Engineering,Electrical Equipment,Industrial Conglomerates,Machinery,Trading Companies & Distributors,Commercial Services & Supplies,Professional Services,Air Freight & Logistics,Airlines,Marine,Road & Rail,Transportation Infrastructure,Auto Components,Automobiles,Household Durables,Leisure Products,"Textiles, Apparel & Luxury Goods","Hotels, Restaurants & Leisure",Diversified Consumer Services,Media,Distributors,Internet & Direct Marketing Retail,Multiline Retail,Specialty Retail,Food & Staples Retailing,Beverages,Food Products,Tobacco,Household Products,Personal Products,Health Care Equipment & Supplies,Health Care Providers & Services,Health Care Technology,Biotechnology,Pharmaceuticals,Life Sciences Tools & Services,Banks,Thrifts & Mortgage Finance,Diversified Financial Services,Consumer Finance,Capital Markets,Mortgage Real Estate Investment Trusts (REITs),Insurance,Internet Software & Services,IT Services,Market Intercept,estu,rets,mcap
1155ZVG65,0.059601046145,0.0683642402291,0.344334661961,0.298358142376,-0.283504903316,-1.39617502689,-0.341096192598,0.495211869478,0.552745103836,-0.176287382841,0.598786115646,1.0,1.72677111626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,-0.00505050505051,1910777072.0
11DGZLBH5,0.506354629993,0.440885424614,-0.630106389523,0.391909986734,-0.0994436964393,-1.39617502689,-1.44031441212,0.980999946594,-0.546288967133,2.50492858887,-1.91267645359,,-1.81815743446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.0566037735849,47656250.0
11JMZFSN8,-1.4503620863,-0.749578714371,-1.11947596073,-2.39607453346,-3.50066208839,-1.39617502689,-1.07182192802,1.3679074049,-1.11219382286,1.30961620808,2.20949196815,,0.603700220585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.00699300699301,168462000.0
11JS8VT41,-0.0771612673998,-0.240806937218,0.587878763676,0.0179986152798,0.12433000654,-1.39617502689,-0.728529810905,0.811192214489,0.172062024474,0.409674197435,1.6642524004,,0.21361002326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.00409836065574,497755125.0
11XCHW528,-3.15220737457,-1.59339153767,3.9521958828,-2.29592752457,-2.82127404213,-1.39617502689,-2.00510168076,-4.22727823257,0.993203878403,-0.813811719418,-0.418919682503,,-0.258272379637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,0.0,6823125.0
122JHRL77,1.67027688026,1.48372614384,3.50869584084,-2.17285752296,-0.101979702711,0.957189977169,-1.10702109337,0.290980935097,0.0142872817814,-0.0555505789816,-0.76259547472,,-0.389597266912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,36176000.0
126PHM1C1,-1.08999764919,0.802083909512,-1.11947596073,-2.44253110886,-1.15781915188,-1.39617502689,-2.18744587898,-0.507004141808,4.54091978073,3.44614315033,-0.0996868014336,,3.12420463562,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,9266750.0
12AYRWGZ7,-3.15220737457,-3.1567633152,0.951316416264,-2.78319406509,-1.30862689018,-1.39617502689,-0.915520131588,-0.134139254689,0.56109058857,0.061601344496,-0.806196153164,,0.743684470654,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.0119521912351,269669000.0
12G4RRX55,-3.15220737457,0.920965492725,-0.461968570948,-1.36152899265,-1.73224174976,-1.39617502689,-2.21522378922,0.95652371645,-0.347340524197,2.87123990059,3.60970020294,,-0.491884469986,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,2856000.0
12QFRGTG4,-0.283486485481,-0.228006407619,-0.837431430817,0.785283088684,0.113308466971,-1.39617502689,-1.09578955173,1.57322895527,1.32923173904,1.17844438553,-0.805832564831,,0.150899976492,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.351063829787,98728500.0
12QKZWTX2,-0.188248366117,1.42039883137,0.0291736740619,-0.708439946175,-0.625826179981,1.04157340527,-0.479892671108,-1.56421089172,-0.258335292339,-0.671478569508,-0.0959214568138,1.0,-0.0389409773052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,-0.00392927308448,1137454500.0
