,Earnings Yield,Value,Leverage,Growth,Profitability,Dividend Yield,Size,Liquidity,Market Sensitivity,Volatility,Medium-Term Momentum,MidCap,Exchange Rate Sensitivity,Software,Communications Equipment,"Technology Hardware, Storage & Peripherals","Electronic Equipment, Instruments & Components",Semiconductors & Semiconductor Equipment,Diversified Telecommunication Services,Wireless Telecommunication Services,Electric Utilities,Gas Utilities,Multi-Utilities,Water Utilities,Independent Power and Renewable Electricity Producers,Equity Real Estate Investment Trusts (REITs),Real Estate Management & Development,Energy Equipment & Services,"Oil, Gas & Consumable Fuels",Chemicals,Construction Materials,Containers & Packaging,Metals & Mining,Paper & Forest Products,Aerospace & Defense,Building Products,Construction & Engineering,Electrical Equipment,Industrial Conglomerates,Machinery,Trading Companies & Distributors,Commercial Services & Supplies,Professional Services,Air Freight & Logistics,Airlines,Marine,Road & Rail,Transportation Infrastructure,Auto Components,Automobiles,Household Durables,Leisure Products,"Textiles, Apparel & Luxury Goods","Hotels, Restaurants & Leisure",Diversified Consumer Services,Media,Distributors,Internet & Direct Marketing Retail,Multiline Retail,Specialty Retail,Food & Staples Retailing,Beverages,Food Products,Tobacco,Household Products,Personal Products,Health Care Equipment & Supplies,Health Care Providers & Services,Health Care Technology,Biotechnology,Pharmaceuticals,Life Sciences Tools & Services,Banks,Thrifts & Mortgage Finance,Diversified Financial Services,Consumer Finance,Capital Markets,Mortgage Real Estate Investment Trusts (REITs),Insurance,Internet Software & Services,IT Services,Market Intercept,estu,rets,mcap
126K85ZW8,-0.0668661594391,-0.0361859425902,0.00718828244135,-0.0853424668312,0.0803845748305,0.494078218937,-0.559652745724,-4.29277181625,0.457116216421,-0.119716063142,-0.944980025291,1.0,0.476812928915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,5113998312.42
12AQ81G26,-1.53820300102,1.25826215744,-0.126255244017,-1.89183795452,-0.979396760464,-0.953444600105,0.00206816871651,0.402977138758,2.91148257256,0.349532663822,3.84307599068,,-4.41512966156,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.0532212387548,13703385744.0
12T27N284,-2.48096108437,-0.181609243155,-1.01664614677,0.60710054636,-2.39377331734,-1.13533902168,-1.26021635532,0.209146648645,2.51988077164,1.21202218533,-1.48879671097,,-1.12055587769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,-0.019252556938,371366773.457
12TL9D449,-0.288573473692,-0.273127019405,-0.166217759252,1.63201832771,0.83219230175,-1.13533902168,-0.943697869778,0.752191483974,1.30836308002,-0.0245769247413,0.0470603890717,,2.14713954926,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0303398052634,1279612823.0
12YBXVNC9,-0.667057454586,1.01979422569,-0.899681687355,-1.60629010201,-1.60050582886,-1.13533902168,-1.24075984955,-0.25490039587,1.63524401188,0.571542441845,0.195294827223,,1.24100911617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,0.0158311196262,425956289.449
12YMGRPA5,0.799709677696,0.612038433552,-0.445880562067,-0.513030469418,0.455497443676,-1.13533902168,-2.19470119476,-4.29277181625,1.20248675346,2.8124165535,-1.19192540646,,1.59571516514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0283687456076,13379729.615
133SGM4G5,0.0328709669411,0.878019094467,-0.673130452633,0.606437265873,-0.0544074885547,-1.13533902168,-1.50440597534,0.441375106573,1.87156522274,0.375032365322,-1.24593925476,,1.97928905487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.00645625217339,153796857.073
137XGGKM2,0.180314600468,-0.155382573605,0.172263041139,0.0996230170131,0.307541996241,0.163379609585,-0.202487170696,-4.29277181625,0.0982010960579,-0.139751523733,0.00118765421212,,-1.27790403366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.00337956801098,19740813675.8
138B8SM16,0.13285702467,0.459721058607,-0.840020418167,0.0298333149403,-0.426879107952,0.359278917313,-0.555212020874,0.281715303659,1.05714547634,-0.38720959425,0.937032103539,1.0,-0.180828481913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,0.0251862038679,5458631807.86
13ATGHUB8,-0.243046090007,1.03050684929,-0.317909032106,0.0727201253176,-0.771562039852,3.18371152878,-1.41845476627,-0.791712939739,-0.686568439007,-0.204188942909,0.202295288444,,-0.0396700501442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,-0.00109281700813,213592668.023
13AXQXUT4,-2.51491880417,3.86579179764,0.83850479126,-1.5626090765,-0.983828544617,-1.13533902168,-1.48393297195,-4.29277181625,-0.545236051083,-0.798457920551,-0.147026449442,,0.59266936779,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,166163998.604
13C7QS188,-0.139880657196,0.322990983725,-0.625637948513,-0.61442399025,-0.150288105011,-0.274193018675,-1.36860394478,-0.693509757519,-0.884570777416,0.574415802956,1.83186876774,,-0.344184368849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,-0.00420997814713,255704356.701
13M96LVM6,-2.51491880417,3.86579179764,-1.00298595428,-0.67055785656,-1.77449309826,-1.13533902168,-2.53988957405,-1.50170564651,-0.0538848564029,4.10110855103,-1.97397279739,,1.65499138832,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.0285714018102,3173900.03338
13MJQGWK6,-1.50887846947,1.7481123209,-0.409554541111,0.245385587215,-1.718947649,-1.13533902168,-3.37667965889,-4.29277181625,0.787762880325,-0.0887954458594,-2.86728692055,,2.34016489983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,0.0,20159.9995494
13MXHSXY8,-2.17227172852,3.86579179764,-0.000549616815988,-1.50703263283,0.365926861763,-0.198351785541,-1.13038265705,1.60247373581,3.13897681236,1.45118570328,-1.28335392475,,-0.955126821995,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.00386846820723,722957013.388
13RKFWB85,-1.07320380211,0.463827103376,0.179636612535,-0.0672625526786,-0.739104092121,-1.13533902168,-2.31794285774,-4.29277181625,-1.97624707222,4.10110855103,2.48394298553,,-1.80352544785,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.130952382008,6327347.90701
13S3HND47,0.0969990342855,0.322777509689,-0.383582055569,-0.237262904644,-0.455844610929,0.242237493396,-0.8597651124,-0.628911375999,0.0609866268933,0.0800618976355,1.02239322662,,0.930787205696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,0.00357776284048,1737865752.73
13VQFRSD9,-0.640574455261,0.218567803502,0.210958719254,-0.126275211573,-0.415311783552,-1.13533902168,-1.46990609169,-4.29277181625,-0.0897195339203,4.10110855103,-1.11827170849,,-1.0982336998,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.133333267106,179565845.642
13W482TT4,-1.3522053957,0.692478060722,-0.0858694985509,0.0899838209152,-0.881600499153,-1.13533902168,-3.07916498184,-4.29277181625,0.774569749832,0.896294176579,3.84307599068,,1.01646590233,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,302279.998362
13ZVFM7K2,-2.51491880417,0.595214307308,0.300064891577,-1.67659115791,-1.23265945911,-0.737614989281,-0.389798432589,-3.28490543365,1.41315293312,1.00911939144,3.63406848907,1.0,-1.33632624149,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.0137299280103,9583373581.19
141JRT9W8,0.0826351717114,-0.412858575583,-0.524249613285,-0.128486603498,0.486856073141,0.386422604322,-0.544680655003,1.1075284481,0.806928932667,0.747044801712,-0.302183657885,1.0,-0.784864723682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0172794569666,5318201806.86
14457YJP0,0.788458406925,0.987923681736,-0.655161380768,0.239052295685,-0.348642677069,-0.430255174637,-1.51756048203,-0.912009716034,-1.2466853857,1.2306394577,0.740170180798,,0.393680870533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.00568772787938,48355117.601
149APS4B4,-0.411773741245,0.180274710059,0.12939620018,0.180386632681,-0.135594055057,-1.13533902168,-1.36309421062,-4.29277181625,-1.72433650494,3.2923438549,-1.12135541439,,-0.791636586189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,260866542.136
149QH35R7,-2.20702409744,1.17707824707,-0.147757858038,0.206585094333,-1.5213714838,-1.13533902168,-3.37667965889,-1.94634914398,0.619353353977,-0.0948722288013,3.84307599068,,0.255816876888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,828.80008288
14DGPMKH8,0.561573266983,1.49600064754,1.03758203983,0.544228613377,0.099616214633,1.53617930412,-0.858664870262,-0.58497184515,1.10674905777,-0.0278255455196,-0.120624169707,,-0.567088842392,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.00284357653354,1663895428.0
14K9ZP2Z8,-1.13455557823,0.107709094882,-0.500113427639,-0.0827375799417,-1.62208294868,-1.13533902168,-0.735847473145,1.83840489388,1.21569788456,1.15567147732,2.81244397163,,-2.67910456657,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.00564270265445,3224697824.06
14TBGHXC0,-2.51491880417,1.34586787224,0.0669910758734,0.144968226552,-1.90357768536,-1.13533902168,-3.37667965889,0.780710995197,0.596900224686,0.463867515326,-2.57714819908,,-0.56784516573,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,84.0899983182
14XMQTCZ6,-1.78695464134,0.45375135541,-0.271563470364,0.384561747313,-1.52580606937,-1.13533902168,-2.79241895676,-3.55015087128,-1.08165240288,2.74394512177,0.882548332214,,-0.0165309701115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,-0.22857138478,1088100.04324
151CGDN84,-0.588395118713,1.22628653049,-0.342912107706,0.119827345014,-1.03003120422,-1.13533902168,-2.09540534019,-4.29277181625,1.58776843548,4.10110855103,1.64556658268,,4.60473442078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,0.0,15414788.7322
1562J1592,0.233332887292,0.839781761169,0.00397068774328,0.374475926161,-0.386270701885,2.2306933403,-0.716652810574,0.143248543143,1.19517397881,-0.452154755592,-0.0804146379232,0.129032254219,-0.320447206497,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.00286531698525,3045301000.0
156P6N8C7,-2.51491880417,-0.943483531475,-1.02155888081,1.25889444351,-3.10594272614,-1.13533902168,-1.04414582253,0.935223400593,1.41860532761,2.40303468704,-0.639220476151,,1.24993824959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,-0.0390624994179,810151812.563
15GNHK710,-0.0264143813401,0.247955411673,-0.0190060380846,-0.116058081388,-0.291856616735,0.447536766529,-0.443142175674,-0.102191612124,-1.12415349483,-0.693972706795,0.455539226532,1.0,-1.02980399132,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.0186476067429,7983969854.71
15LTHDN68,-2.51491880417,0.577091872692,0.251000285149,0.899030566216,-0.530726194382,-1.13533902168,-1.86161160469,-4.29277181625,0.424760639668,2.03810381889,-0.839697301388,,2.22736763954,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.0886076300825,37709999.001
15PDYKVY4,-0.0253957826644,0.15839792788,0.788716435432,2.72649288177,-0.084095671773,-1.13533902168,-0.844954848289,1.47457098961,1.60796487331,0.113440476358,0.378635197878,,-0.352435171604,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.00548759245186,1801727399.16
15QFFJ1G4,0.143213644624,0.516633152962,0.0127109037712,0.32918509841,-0.864031910896,2.30001544952,-0.826994180679,-0.2683994174,-0.211298689246,-0.63516920805,0.387594163418,,0.130503997207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,0.00767119943279,1950664015.26
15R3RQ3T1,0.291500926018,-0.160034641623,-0.440985441208,0.239329457283,0.832292556763,0.273079365492,-0.163321822882,0.516586661339,-0.220023483038,0.254413187504,-0.874138176441,,0.739426553249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,-0.000813519336367,23588642123.2
15TYRRCJ1,0.0184092540294,-0.118176423013,1.01480448246,0.191968023777,-0.145672142506,-1.13533902168,-0.800136327744,0.10665038228,1.10087609291,0.0778379440308,0.222832009196,,-0.971948206425,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0198170418496,2062413238.64
15V8RKJY0,-0.544441342354,0.662469387054,-0.205595314503,-0.646851301193,-0.318491458893,-1.13533902168,-1.04683184624,-0.170639321208,1.0999931097,-0.00887403450906,0.409645438194,,-0.359206736088,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.00393392530172,866735775.547
15Y911U55,-1.65073060989,0.66190558672,-0.421846479177,0.498418718576,-1.05701434612,-1.13533902168,-3.19342112541,-3.79196000099,1.50782191753,1.75746560097,-1.04806160927,,-2.81286644936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.0,272388.002368
15YVPNX83,-0.212404266,0.151180550456,0.0618527568877,0.622718334198,0.26797503233,-1.13533902168,-0.829605340958,1.41507804394,1.18550145626,-0.171943053603,-1.33719146252,,-0.1833858639,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.00434074456762,2054110255.4
16J5Z9S73,-0.131521299481,0.000467313424451,0.0025072901044,-0.076523207128,0.03199480474,-0.785834431648,-0.686389267445,-4.29277181625,-0.0396636240184,0.869302213192,-1.09651756287,1.0,-1.01364290714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.0122274794731,3178216954.06
16QXGAG59,-1.95687580109,0.101232893765,-1.02155888081,0.278580665588,-2.05104994774,-1.13533902168,-1.26942682266,-1.01065397263,1.45715022087,1.61545467377,-1.05319368839,,0.613973200321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,-0.0308555769281,369270391.846
16VBZ1X85,-0.12978823483,0.760734915733,-0.28345644474,0.00780941732228,-0.415408223867,1.33279073238,-0.485660672188,-4.29277181625,0.743905901909,-1.07368421555,0.593073308468,1.0,0.373844444752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,0.0,7174630312.81
174XHMUH2,-0.498795539141,0.109518043697,-0.5875633955,-1.34486603737,0.578483223915,0.597647249699,-0.511725306511,-4.29277181625,0.718378305435,0.627026498318,0.952366411686,1.0,-1.52374911308,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.0405106558638,6124058049.53
17637ZZG5,0.00580240273848,0.0330662727356,-1.02155888081,0.454907596111,0.0394502542913,-0.663575291634,-0.632882595062,-1.4870043993,0.221353948116,-0.529562413692,-0.106776930392,1.0,-0.441669374704,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.00309733148998,4076791568.05
17A87VFM7,-0.32318842411,0.54859149456,-1.02155888081,-1.04928970337,0.472310781479,0.419176280499,-2.1193048954,-3.5642414093,-0.173311322927,1.53937411308,-0.741916537285,,-1.40878033638,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0500000383173,14914620.2903
17DZFDUC0,-2.51491880417,-3.61510777473,3.5101211071,-1.34653270245,-1.29704999924,-1.13533902168,-1.91885709763,-4.2907500267,1.61369407177,4.10110855103,-1.5402572155,,-3.63811588287,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-0.0216216651604,27273260.1378
17FJH5W86,2.33759355545,3.86579179764,0.36252066493,-0.285367667675,-0.0663570910692,4.51305103302,-0.715388655663,-2.70184636116,0.040766172111,0.722292542458,-0.973667800426,1.0,-0.651740550995,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.00933061037711,2923638127.38
17JJRN6F5,-0.336990445852,1.08376419544,-0.324710547924,0.0855345800519,-0.841872751713,-1.13533902168,-1.60260379314,-3.48248672485,4.76907205582,0.663641989231,-1.26731312275,,-0.737135469913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,-0.0865249092303,94718746.2883
17PYRAT19,0.23950882256,1.36977422237,-0.71822655201,-0.00121381564531,-0.179718583822,-0.138295501471,-0.208012089133,-4.29277181625,-0.252625674009,0.0113504026085,-0.638120830059,,0.368426352739,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0210949196729,19679299103.8
17TZGR7Q6,-1.29815125465,0.661834537983,-0.0819560140371,0.0826105847955,-0.841144800186,-1.13533902168,-2.97320842743,-3.57354998589,-0.559188961983,1.41895675659,1.45243895054,,0.275288879871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,613479.986288
181W76X47,0.279294878244,0.734389603138,-0.28009185195,0.00147037033457,-0.380626946688,0.464471697807,-0.394565910101,-4.29277181625,1.58045017719,0.46333450079,0.265460938215,0.354838699102,-1.45191752911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,0.00926996944299,9434985601.32
1825R2Y25,-1.34787786007,0.521357655525,-0.000599995313678,-1.20055401325,-0.750032901764,4.51305103302,-0.546264111996,-4.29277181625,0.707436025143,-0.26263064146,1.80748224258,1.0,-0.900270819664,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,5501910197.74
1831XL336,-0.967146456242,0.474186599255,-0.057991463691,0.0374599806964,-0.593411266804,-1.13533902168,-2.32437539101,-3.8427927494,0.518572688103,2.71623468399,-0.24278652668,,2.10624575615,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,6798374.8199
